ProductID,ProductTHTDatum,CStatusProduct,FStatusProduct,PStatusProduct,SoortProductID
4203,2024-04-04,In Productie,Gevuld,Niet verpakt,2
4204,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,2
4205,2024-06-06,In Productie,Niet gevuld,Verpakt,2
4206,2024-07-07,Gemaakt,Gevuld,Niet verpakt,1
4207,2024-08-08,In Productie,Niet gevuld,Niet verpakt,1
4208,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,1
4209,2024-10-10,In Productie,Gevuld,Niet verpakt,1
4210,2024-11-11,Gemaakt,Niet gevuld,Verpakt,1
4211,2024-12-12,In Productie,Niet gevuld,Niet verpakt,2
4212,2024-01-13,Gemaakt,Gevuld,Niet verpakt,2
4213,2024-02-14,In Productie,Niet gevuld,Niet verpakt,2
4214,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,2
4215,2024-04-16,In Productie,Gevuld,Verpakt,1
4216,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,1
4217,2024-06-18,In Productie,Niet gevuld,Niet verpakt,2
4218,2024-07-19,Gemaakt,Gevuld,Niet verpakt,2
4219,2024-08-20,In Productie,Niet gevuld,Niet verpakt,2
4220,2024-09-21,Gemaakt,Niet gevuld,Verpakt,2
4221,2024-10-22,In Productie,Gevuld,Niet verpakt,2
4222,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,2
4223,2024-12-24,In Productie,Niet gevuld,Niet verpakt,2
4224,2024-01-25,Gemaakt,Gevuld,Niet verpakt,2
4225,2024-02-26,In Productie,Niet gevuld,Verpakt,2
4226,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,1
4227,2024-04-28,In Productie,Gevuld,Niet verpakt,2
4228,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,1
4229,2024-06-02,In Productie,Niet gevuld,Niet verpakt,1
4230,2024-07-03,Gemaakt,Gevuld,Verpakt,1
4231,2024-08-04,In Productie,Niet gevuld,Niet verpakt,1
4232,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,2
4233,2024-10-06,In Productie,Gevuld,Niet verpakt,2
4234,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,2
4235,2024-12-08,In Productie,Niet gevuld,Verpakt,1
4236,2024-01-09,Gemaakt,Gevuld,Niet verpakt,2
4237,2024-02-10,In Productie,Niet gevuld,Niet verpakt,2
4238,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,2
4239,2024-04-12,In Productie,Gevuld,Niet verpakt,2
4240,2024-05-13,Gemaakt,Niet gevuld,Verpakt,1
4241,2024-06-14,In Productie,Niet gevuld,Niet verpakt,2
4242,2024-07-15,Gemaakt,Gevuld,Niet verpakt,2
4243,2024-08-16,In Productie,Niet gevuld,Niet verpakt,1
4244,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,1
4245,2024-10-18,In Productie,Gevuld,Verpakt,2
4246,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,1
4247,2024-12-20,In Productie,Niet gevuld,Niet verpakt,1
4248,2024-01-21,Gemaakt,Gevuld,Niet verpakt,2
4249,2024-02-22,In Productie,Niet gevuld,Niet verpakt,2
4250,2024-03-23,Gemaakt,Niet gevuld,Verpakt,2
4251,2024-04-24,In Productie,Gevuld,Niet verpakt,2
4252,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,2
4253,2024-06-26,In Productie,Niet gevuld,Niet verpakt,1
4254,2024-07-27,Gemaakt,Gevuld,Niet verpakt,1
4255,2024-08-28,In Productie,Niet gevuld,Verpakt,1
4256,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,1
4257,2024-10-02,In Productie,Gevuld,Niet verpakt,2
4258,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,1
4259,2024-12-04,In Productie,Niet gevuld,Niet verpakt,2
4260,2024-01-05,Gemaakt,Gevuld,Verpakt,2
4261,2024-02-06,In Productie,Niet gevuld,Niet verpakt,2
4262,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,1
4263,2024-04-08,In Productie,Gevuld,Niet verpakt,1
4264,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,2
4265,2024-06-10,In Productie,Niet gevuld,Verpakt,2
4266,2024-07-11,Gemaakt,Gevuld,Niet verpakt,2
4267,2024-08-12,In Productie,Niet gevuld,Niet verpakt,2
4268,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
4269,2024-10-14,In Productie,Gevuld,Niet verpakt,1
4270,2024-11-15,Gemaakt,Niet gevuld,Verpakt,1
4271,2024-12-16,In Productie,Niet gevuld,Niet verpakt,1
4272,2024-01-17,Gemaakt,Gevuld,Niet verpakt,1
4273,2024-02-18,In Productie,Niet gevuld,Niet verpakt,1
4274,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,1
4275,2024-04-20,In Productie,Gevuld,Verpakt,1
4276,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,1
4277,2024-06-22,In Productie,Niet gevuld,Niet verpakt,1
4278,2024-07-23,Gemaakt,Gevuld,Niet verpakt,2
4279,2024-08-24,In Productie,Niet gevuld,Niet verpakt,1
4280,2024-09-25,Gemaakt,Niet gevuld,Verpakt,1
4281,2024-10-26,In Productie,Gevuld,Niet verpakt,2
4282,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,2
4283,2024-12-28,In Productie,Niet gevuld,Niet verpakt,1
4284,2024-01-01,Gemaakt,Gevuld,Niet verpakt,1
4285,2024-02-02,In Productie,Niet gevuld,Verpakt,1
4286,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,1
4287,2024-04-04,In Productie,Gevuld,Niet verpakt,1
4288,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,1
4289,2024-06-06,In Productie,Niet gevuld,Niet verpakt,2
4290,2024-07-07,Gemaakt,Gevuld,Verpakt,1
4291,2024-08-08,In Productie,Niet gevuld,Niet verpakt,1
4292,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,2
4293,2024-10-10,In Productie,Gevuld,Niet verpakt,1
4294,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,1
4295,2024-12-12,In Productie,Niet gevuld,Verpakt,1
4296,2024-01-13,Gemaakt,Gevuld,Niet verpakt,1
4297,2024-02-14,In Productie,Niet gevuld,Niet verpakt,1
4298,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,1
4299,2024-04-16,In Productie,Gevuld,Niet verpakt,2
4300,2024-05-17,Gemaakt,Niet gevuld,Verpakt,1
4301,2024-06-18,In Productie,Niet gevuld,Niet verpakt,2
4302,2024-07-19,Gemaakt,Gevuld,Niet verpakt,1
4303,2024-08-20,In Productie,Niet gevuld,Niet verpakt,2
4304,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,1
4305,2024-10-22,In Productie,Gevuld,Verpakt,1
4306,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,2
4307,2024-12-24,In Productie,Niet gevuld,Niet verpakt,2
4308,2024-01-25,Gemaakt,Gevuld,Niet verpakt,2
4309,2024-02-26,In Productie,Niet gevuld,Niet verpakt,1
4310,2024-03-27,Gemaakt,Niet gevuld,Verpakt,2
4311,2024-04-28,In Productie,Gevuld,Niet verpakt,2
4312,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,1
4313,2024-06-02,In Productie,Niet gevuld,Niet verpakt,2
4314,2024-07-03,Gemaakt,Gevuld,Niet verpakt,2
4315,2024-08-04,In Productie,Niet gevuld,Verpakt,2
4316,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,2
4317,2024-10-06,In Productie,Gevuld,Niet verpakt,1
4318,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,1
4319,2024-12-08,In Productie,Niet gevuld,Niet verpakt,1
4320,2024-01-09,Gemaakt,Gevuld,Verpakt,2
4321,2024-02-10,In Productie,Niet gevuld,Niet verpakt,1
4322,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,2
4323,2024-04-12,In Productie,Gevuld,Niet verpakt,2
4324,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,2
4325,2024-06-14,In Productie,Niet gevuld,Verpakt,2
4326,2024-07-15,Gemaakt,Gevuld,Niet verpakt,1
4327,2024-08-16,In Productie,Niet gevuld,Niet verpakt,1
4328,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,2
4329,2024-10-18,In Productie,Gevuld,Niet verpakt,2
4330,2024-11-19,Gemaakt,Niet gevuld,Verpakt,2
4331,2024-12-20,In Productie,Niet gevuld,Niet verpakt,2
4332,2024-01-21,Gemaakt,Gevuld,Niet verpakt,1
4333,2024-02-22,In Productie,Niet gevuld,Niet verpakt,2
4334,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,1
4335,2024-04-24,In Productie,Gevuld,Verpakt,2
4336,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,2
4337,2024-06-26,In Productie,Niet gevuld,Niet verpakt,2
4338,2024-07-27,Gemaakt,Gevuld,Niet verpakt,2
4339,2024-08-28,In Productie,Niet gevuld,Niet verpakt,1
4340,2024-09-01,Gemaakt,Niet gevuld,Verpakt,2
4341,2024-10-02,In Productie,Gevuld,Niet verpakt,2
4342,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,2
4343,2024-12-04,In Productie,Niet gevuld,Niet verpakt,1
4344,2024-01-05,Gemaakt,Gevuld,Niet verpakt,1
4345,2024-02-06,In Productie,Niet gevuld,Verpakt,1
4346,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,2
4347,2024-04-08,In Productie,Gevuld,Niet verpakt,2
4348,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,2
4349,2024-06-10,In Productie,Niet gevuld,Niet verpakt,1
4350,2024-07-11,Gemaakt,Gevuld,Verpakt,2
4351,2024-08-12,In Productie,Niet gevuld,Niet verpakt,2
4352,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
4353,2024-10-14,In Productie,Gevuld,Niet verpakt,1
4354,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,2
4355,2024-12-16,In Productie,Niet gevuld,Verpakt,2
4356,2024-01-17,Gemaakt,Gevuld,Niet verpakt,1
4357,2024-02-18,In Productie,Niet gevuld,Niet verpakt,2
4358,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,1
4359,2024-04-20,In Productie,Gevuld,Niet verpakt,1
4360,2024-05-21,Gemaakt,Niet gevuld,Verpakt,1
4361,2024-06-22,In Productie,Niet gevuld,Niet verpakt,2
4362,2024-07-23,Gemaakt,Gevuld,Niet verpakt,1
4363,2024-08-24,In Productie,Niet gevuld,Niet verpakt,2
4364,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,1
4365,2024-10-26,In Productie,Gevuld,Verpakt,1
4366,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,2
4367,2024-12-28,In Productie,Niet gevuld,Niet verpakt,2
4368,2024-01-01,Gemaakt,Gevuld,Niet verpakt,2
4369,2024-02-02,In Productie,Niet gevuld,Niet verpakt,1
4370,2024-03-03,Gemaakt,Niet gevuld,Verpakt,2
4371,2024-04-04,In Productie,Gevuld,Niet verpakt,2
4372,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,1
4373,2024-06-06,In Productie,Niet gevuld,Niet verpakt,2
4374,2024-07-07,Gemaakt,Gevuld,Niet verpakt,2
4375,2024-08-08,In Productie,Niet gevuld,Verpakt,1
4376,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,2
4377,2024-10-10,In Productie,Gevuld,Niet verpakt,2
4378,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,1
4379,2024-12-12,In Productie,Niet gevuld,Niet verpakt,1
4380,2024-01-13,Gemaakt,Gevuld,Verpakt,1
4381,2024-02-14,In Productie,Niet gevuld,Niet verpakt,1
4382,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,2
4383,2024-04-16,In Productie,Gevuld,Niet verpakt,1
4384,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,2
4385,2024-06-18,In Productie,Niet gevuld,Verpakt,1
4386,2024-07-19,Gemaakt,Gevuld,Niet verpakt,2
4387,2024-08-20,In Productie,Niet gevuld,Niet verpakt,1
4388,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,1
4389,2024-10-22,In Productie,Gevuld,Niet verpakt,2
4390,2024-11-23,Gemaakt,Niet gevuld,Verpakt,2
4391,2024-12-24,In Productie,Niet gevuld,Niet verpakt,1
4392,2024-01-25,Gemaakt,Gevuld,Niet verpakt,1
4393,2024-02-26,In Productie,Niet gevuld,Niet verpakt,2
4394,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,1
4395,2024-04-28,In Productie,Gevuld,Verpakt,2
4396,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,1
4397,2024-06-02,In Productie,Niet gevuld,Niet verpakt,1
4398,2024-07-03,Gemaakt,Gevuld,Niet verpakt,1
4399,2024-08-04,In Productie,Niet gevuld,Niet verpakt,1
4400,2024-09-05,Gemaakt,Niet gevuld,Verpakt,1
4401,2024-10-06,In Productie,Gevuld,Niet verpakt,2
4402,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,2
4403,2024-12-08,In Productie,Niet gevuld,Niet verpakt,2
4404,2024-01-09,Gemaakt,Gevuld,Niet verpakt,1
4405,2024-02-10,In Productie,Niet gevuld,Verpakt,1
4406,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,2
4407,2024-04-12,In Productie,Gevuld,Niet verpakt,2
4408,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,2
4409,2024-06-14,In Productie,Niet gevuld,Niet verpakt,1
4410,2024-07-15,Gemaakt,Gevuld,Verpakt,2
4411,2024-08-16,In Productie,Niet gevuld,Niet verpakt,1
4412,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,1
4413,2024-10-18,In Productie,Gevuld,Niet verpakt,2
4414,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,1
4415,2024-12-20,In Productie,Niet gevuld,Verpakt,2
4416,2024-01-21,Gemaakt,Gevuld,Niet verpakt,2
4417,2024-02-22,In Productie,Niet gevuld,Niet verpakt,2
4418,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,1
4419,2024-04-24,In Productie,Gevuld,Niet verpakt,1
4420,2024-05-25,Gemaakt,Niet gevuld,Verpakt,1
4421,2024-06-26,In Productie,Niet gevuld,Niet verpakt,1
4422,2024-07-27,Gemaakt,Gevuld,Niet verpakt,1
4423,2024-08-28,In Productie,Niet gevuld,Niet verpakt,2
4424,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,2
4425,2024-10-02,In Productie,Gevuld,Verpakt,2
4426,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,2
4427,2024-12-04,In Productie,Niet gevuld,Niet verpakt,2
4428,2024-01-05,Gemaakt,Gevuld,Niet verpakt,2
4429,2024-02-06,In Productie,Niet gevuld,Niet verpakt,2
4430,2024-03-07,Gemaakt,Niet gevuld,Verpakt,2
4431,2024-04-08,In Productie,Gevuld,Niet verpakt,2
4432,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,1
4433,2024-06-10,In Productie,Niet gevuld,Niet verpakt,1
4434,2024-07-11,Gemaakt,Gevuld,Niet verpakt,1
4435,2024-08-12,In Productie,Niet gevuld,Verpakt,1
4436,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,1
4437,2024-10-14,In Productie,Gevuld,Niet verpakt,1
4438,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,1
4439,2024-12-16,In Productie,Niet gevuld,Niet verpakt,2
4440,2024-01-17,Gemaakt,Gevuld,Verpakt,1
4441,2024-02-18,In Productie,Niet gevuld,Niet verpakt,2
4442,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,2
4443,2024-04-20,In Productie,Gevuld,Niet verpakt,2
4444,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,1
4445,2024-06-22,In Productie,Niet gevuld,Verpakt,1
4446,2024-07-23,Gemaakt,Gevuld,Niet verpakt,1
4447,2024-08-24,In Productie,Niet gevuld,Niet verpakt,2
4448,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,1
4449,2024-10-26,In Productie,Gevuld,Niet verpakt,1
4450,2024-11-27,Gemaakt,Niet gevuld,Verpakt,2
4451,2024-12-28,In Productie,Niet gevuld,Niet verpakt,2
4452,2024-01-01,Gemaakt,Gevuld,Niet verpakt,2
4453,2024-02-02,In Productie,Niet gevuld,Niet verpakt,1
4454,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,2
4455,2024-04-04,In Productie,Gevuld,Verpakt,2
4456,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,2
4457,2024-06-06,In Productie,Niet gevuld,Niet verpakt,1
4458,2024-07-07,Gemaakt,Gevuld,Niet verpakt,2
4459,2024-08-08,In Productie,Niet gevuld,Niet verpakt,2
4460,2024-09-09,Gemaakt,Niet gevuld,Verpakt,2
4461,2024-10-10,In Productie,Gevuld,Niet verpakt,1
4462,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,1
4463,2024-12-12,In Productie,Niet gevuld,Niet verpakt,1
4464,2024-01-13,Gemaakt,Gevuld,Niet verpakt,1
4465,2024-02-14,In Productie,Niet gevuld,Verpakt,1
4466,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,1
4467,2024-04-16,In Productie,Gevuld,Niet verpakt,1
4468,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,2
4469,2024-06-18,In Productie,Niet gevuld,Niet verpakt,1
4470,2024-07-19,Gemaakt,Gevuld,Verpakt,2
4471,2024-08-20,In Productie,Niet gevuld,Niet verpakt,2
4472,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,2
4473,2024-10-22,In Productie,Gevuld,Niet verpakt,2
4474,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,2
4475,2024-12-24,In Productie,Niet gevuld,Verpakt,2
4476,2024-01-25,Gemaakt,Gevuld,Niet verpakt,2
4477,2024-02-26,In Productie,Niet gevuld,Niet verpakt,2
4478,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,1
4479,2024-04-28,In Productie,Gevuld,Niet verpakt,2
4480,2024-05-01,Gemaakt,Niet gevuld,Verpakt,2
4481,2024-06-02,In Productie,Niet gevuld,Niet verpakt,1
4482,2024-07-03,Gemaakt,Gevuld,Niet verpakt,1
4483,2024-08-04,In Productie,Niet gevuld,Niet verpakt,2
4484,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,2
4485,2024-10-06,In Productie,Gevuld,Verpakt,2
4486,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,1
4487,2024-12-08,In Productie,Niet gevuld,Niet verpakt,1
4488,2024-01-09,Gemaakt,Gevuld,Niet verpakt,2
4489,2024-02-10,In Productie,Niet gevuld,Niet verpakt,2
4490,2024-03-11,Gemaakt,Niet gevuld,Verpakt,2
4491,2024-04-12,In Productie,Gevuld,Niet verpakt,1
4492,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,2
4493,2024-06-14,In Productie,Niet gevuld,Niet verpakt,1
4494,2024-07-15,Gemaakt,Gevuld,Niet verpakt,1
4495,2024-08-16,In Productie,Niet gevuld,Verpakt,1
4496,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,2
4497,2024-10-18,In Productie,Gevuld,Niet verpakt,2
4498,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,2
4499,2024-12-20,In Productie,Niet gevuld,Niet verpakt,1
4500,2024-01-21,Gemaakt,Gevuld,Verpakt,1
4501,2024-02-22,In Productie,Niet gevuld,Niet verpakt,1
4502,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,1
4503,2024-04-24,In Productie,Gevuld,Niet verpakt,1
4504,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,1
4505,2024-06-26,In Productie,Niet gevuld,Verpakt,1
4506,2024-07-27,Gemaakt,Gevuld,Niet verpakt,1
4507,2024-08-28,In Productie,Niet gevuld,Niet verpakt,2
4508,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,2
4509,2024-10-02,In Productie,Gevuld,Niet verpakt,1
4510,2024-11-03,Gemaakt,Niet gevuld,Verpakt,2
4511,2024-12-04,In Productie,Niet gevuld,Niet verpakt,1
4512,2024-01-05,Gemaakt,Gevuld,Niet verpakt,1
4513,2024-02-06,In Productie,Niet gevuld,Niet verpakt,2
4514,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,2
4515,2024-04-08,In Productie,Gevuld,Verpakt,2
4516,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,2
4517,2024-06-10,In Productie,Niet gevuld,Niet verpakt,1
4518,2024-07-11,Gemaakt,Gevuld,Niet verpakt,1
4519,2024-08-12,In Productie,Niet gevuld,Niet verpakt,1
4520,2024-09-13,Gemaakt,Niet gevuld,Verpakt,1
4521,2024-10-14,In Productie,Gevuld,Niet verpakt,2
4522,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,2
4523,2024-12-16,In Productie,Niet gevuld,Niet verpakt,1
4524,2024-01-17,Gemaakt,Gevuld,Niet verpakt,1
4525,2024-02-18,In Productie,Niet gevuld,Verpakt,2
4526,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,2
4527,2024-04-20,In Productie,Gevuld,Niet verpakt,1
4528,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,2
4529,2024-06-22,In Productie,Niet gevuld,Niet verpakt,1
4530,2024-07-23,Gemaakt,Gevuld,Verpakt,2
4531,2024-08-24,In Productie,Niet gevuld,Niet verpakt,1
4532,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,2
4533,2024-10-26,In Productie,Gevuld,Niet verpakt,2
4534,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,1
4535,2024-12-28,In Productie,Niet gevuld,Verpakt,1
4536,2024-01-01,Gemaakt,Gevuld,Niet verpakt,1
4537,2024-02-02,In Productie,Niet gevuld,Niet verpakt,2
4538,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,2
4539,2024-04-04,In Productie,Gevuld,Niet verpakt,1
4540,2024-05-05,Gemaakt,Niet gevuld,Verpakt,1
4541,2024-06-06,In Productie,Niet gevuld,Niet verpakt,1
4542,2024-07-07,Gemaakt,Gevuld,Niet verpakt,2
4543,2024-08-08,In Productie,Niet gevuld,Niet verpakt,2
4544,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,1
4545,2024-10-10,In Productie,Gevuld,Verpakt,2
4546,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,2
4547,2024-12-12,In Productie,Niet gevuld,Niet verpakt,2
4548,2024-01-13,Gemaakt,Gevuld,Niet verpakt,2
4549,2024-02-14,In Productie,Niet gevuld,Niet verpakt,2
4550,2024-03-15,Gemaakt,Niet gevuld,Verpakt,1
4551,2024-04-16,In Productie,Gevuld,Niet verpakt,2
4552,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,2
4553,2024-06-18,In Productie,Niet gevuld,Niet verpakt,1
4554,2024-07-19,Gemaakt,Gevuld,Niet verpakt,1
4555,2024-08-20,In Productie,Niet gevuld,Verpakt,1
4556,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,2
4557,2024-10-22,In Productie,Gevuld,Niet verpakt,1
4558,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,1
4559,2024-12-24,In Productie,Niet gevuld,Niet verpakt,1
4560,2024-01-25,Gemaakt,Gevuld,Verpakt,1
4561,2024-02-26,In Productie,Niet gevuld,Niet verpakt,1
4562,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,1
4563,2024-04-28,In Productie,Gevuld,Niet verpakt,2
4564,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,2
4565,2024-06-02,In Productie,Niet gevuld,Verpakt,1
4566,2024-07-03,Gemaakt,Gevuld,Niet verpakt,1
4567,2024-08-04,In Productie,Niet gevuld,Niet verpakt,1
4568,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,1
4569,2024-10-06,In Productie,Gevuld,Niet verpakt,1
4570,2024-11-07,Gemaakt,Niet gevuld,Verpakt,1
4571,2024-12-08,In Productie,Niet gevuld,Niet verpakt,2
4572,2024-01-09,Gemaakt,Gevuld,Niet verpakt,1
4573,2024-02-10,In Productie,Niet gevuld,Niet verpakt,1
4574,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,2
4575,2024-04-12,In Productie,Gevuld,Verpakt,2
4576,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,1
4577,2024-06-14,In Productie,Niet gevuld,Niet verpakt,2
4578,2024-07-15,Gemaakt,Gevuld,Niet verpakt,2
4579,2024-08-16,In Productie,Niet gevuld,Niet verpakt,2
4580,2024-09-17,Gemaakt,Niet gevuld,Verpakt,2
4581,2024-10-18,In Productie,Gevuld,Niet verpakt,2
4582,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,2
4583,2024-12-20,In Productie,Niet gevuld,Niet verpakt,1
4584,2024-01-21,Gemaakt,Gevuld,Niet verpakt,1
4585,2024-02-22,In Productie,Niet gevuld,Verpakt,2
4586,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,2
4587,2024-04-24,In Productie,Gevuld,Niet verpakt,2
4588,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,1
4589,2024-06-26,In Productie,Niet gevuld,Niet verpakt,2
4590,2024-07-27,Gemaakt,Gevuld,Verpakt,2
4591,2024-08-28,In Productie,Niet gevuld,Niet verpakt,2
4592,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,1
4593,2024-10-02,In Productie,Gevuld,Niet verpakt,2
4594,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,2
4595,2024-12-04,In Productie,Niet gevuld,Verpakt,1
4596,2024-01-05,Gemaakt,Gevuld,Niet verpakt,1
4597,2024-02-06,In Productie,Niet gevuld,Niet verpakt,2
4598,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,2
4599,2024-04-08,In Productie,Gevuld,Niet verpakt,1
4600,2024-05-09,Gemaakt,Niet gevuld,Verpakt,2
4601,2024-06-10,In Productie,Niet gevuld,Niet verpakt,2
4602,2024-07-11,Gemaakt,Gevuld,Niet verpakt,2
4603,2024-08-12,In Productie,Niet gevuld,Niet verpakt,2
4604,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
4605,2024-10-14,In Productie,Gevuld,Verpakt,1
4606,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,2
4607,2024-12-16,In Productie,Niet gevuld,Niet verpakt,1
4608,2024-01-17,Gemaakt,Gevuld,Niet verpakt,2
4609,2024-02-18,In Productie,Niet gevuld,Niet verpakt,2
4610,2024-03-19,Gemaakt,Niet gevuld,Verpakt,2
4611,2024-04-20,In Productie,Gevuld,Niet verpakt,1
4612,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,1
4613,2024-06-22,In Productie,Niet gevuld,Niet verpakt,2
4614,2024-07-23,Gemaakt,Gevuld,Niet verpakt,1
4615,2024-08-24,In Productie,Niet gevuld,Verpakt,1
4616,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,1
4617,2024-10-26,In Productie,Gevuld,Niet verpakt,1
4618,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,1
4619,2024-12-28,In Productie,Niet gevuld,Niet verpakt,1
4620,2024-01-01,Gemaakt,Gevuld,Verpakt,1
4621,2024-02-02,In Productie,Niet gevuld,Niet verpakt,1
4622,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,2
4623,2024-04-04,In Productie,Gevuld,Niet verpakt,1
4624,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,2
4625,2024-06-06,In Productie,Niet gevuld,Verpakt,2
