GrindingID,G_DatumTijdStart,G_DatumTijdEind,G_Machine,BatchID
4486,2024-12-08 14:00:00,2024-12-08 15:24:00,Machine A1,4486
4487,2024-01-09 15:00:00,2024-01-09 17:38:00,Machine A2,4487
4488,2024-02-10 08:00:00,2024-02-10 10:24:00,Machine A3,4488
4489,2024-03-11 09:00:00,2024-03-11 10:05:00,Machine A4,4489
4490,2024-04-12 10:00:00,2024-04-12 12:01:00,Machine A0,4490
4491,2024-05-13 11:00:00,2024-05-13 13:20:00,Machine A1,4491
4492,2024-06-14 12:00:00,2024-06-14 14:36:00,Machine A2,4492
4493,2024-07-15 13:00:00,2024-07-15 14:20:00,Machine A3,4493
4494,2024-08-16 14:00:00,2024-08-16 16:41:00,Machine A4,4494
4495,2024-09-17 15:00:00,2024-09-17 16:26:00,Machine A0,4495
4496,2024-10-18 08:00:00,2024-10-18 10:51:00,Machine A1,4496
4497,2024-11-19 09:00:00,2024-11-19 11:27:00,Machine A2,4497
4498,2024-12-20 10:00:00,2024-12-20 12:53:00,Machine A3,4498
4499,2024-01-21 11:00:00,2024-01-21 12:40:00,Machine A4,4499
4500,2024-02-22 12:00:00,2024-02-22 14:58:00,Machine A0,4500
4501,2024-03-23 13:00:00,2024-03-23 14:23:00,Machine A1,4501
4502,2024-04-24 14:00:00,2024-04-24 15:34:00,Machine A2,4502
4503,2024-05-25 15:00:00,2024-05-25 16:59:00,Machine A3,4503
4504,2024-06-26 08:00:00,2024-06-26 09:34:00,Machine A4,4504
4505,2024-07-27 09:00:00,2024-07-27 11:12:00,Machine A0,4505
4506,2024-08-28 10:00:00,2024-08-28 12:37:00,Machine A1,4506
4507,2024-09-01 11:00:00,2024-09-01 12:39:00,Machine A2,4507
4508,2024-10-02 12:00:00,2024-10-02 13:32:00,Machine A3,4508
4509,2024-11-03 13:00:00,2024-11-03 15:24:00,Machine A4,4509
4510,2024-12-04 14:00:00,2024-12-04 15:15:00,Machine A0,4510
4511,2024-01-05 15:00:00,2024-01-05 17:36:00,Machine A1,4511
4512,2024-02-06 08:00:00,2024-02-06 09:14:00,Machine A2,4512
4513,2024-03-07 09:00:00,2024-03-07 10:19:00,Machine A3,4513
4514,2024-04-08 10:00:00,2024-04-08 12:42:00,Machine A4,4514
4515,2024-05-09 11:00:00,2024-05-09 12:15:00,Machine A0,4515
4516,2024-06-10 12:00:00,2024-06-10 13:40:00,Machine A1,4516
4517,2024-07-11 13:00:00,2024-07-11 15:57:00,Machine A2,4517
4518,2024-08-12 14:00:00,2024-08-12 16:26:00,Machine A3,4518
4519,2024-09-13 15:00:00,2024-09-13 16:32:00,Machine A4,4519
4520,2024-10-14 08:00:00,2024-10-14 09:16:00,Machine A0,4520
4521,2024-11-15 09:00:00,2024-11-15 11:02:00,Machine A1,4521
4522,2024-12-16 10:00:00,2024-12-16 12:31:00,Machine A2,4522
4523,2024-01-17 11:00:00,2024-01-17 13:41:00,Machine A3,4523
4524,2024-02-18 12:00:00,2024-02-18 13:02:00,Machine A4,4524
4525,2024-03-19 13:00:00,2024-03-19 14:23:00,Machine A0,4525
4526,2024-04-20 14:00:00,2024-04-20 16:40:00,Machine A1,4526
4527,2024-05-21 15:00:00,2024-05-21 16:22:00,Machine A2,4527
4528,2024-06-22 08:00:00,2024-06-22 10:52:00,Machine A3,4528
4529,2024-07-23 09:00:00,2024-07-23 11:18:00,Machine A4,4529
4530,2024-08-24 10:00:00,2024-08-24 12:02:00,Machine A0,4530
4531,2024-09-25 11:00:00,2024-09-25 12:58:00,Machine A1,4531
4532,2024-10-26 12:00:00,2024-10-26 14:55:00,Machine A2,4532
4533,2024-11-27 13:00:00,2024-11-27 15:33:00,Machine A3,4533
4534,2024-12-28 14:00:00,2024-12-28 16:10:00,Machine A4,4534
4535,2024-01-01 15:00:00,2024-01-01 16:10:00,Machine A0,4535
4536,2024-02-02 08:00:00,2024-02-02 10:40:00,Machine A1,4536
4537,2024-03-03 09:00:00,2024-03-03 11:28:00,Machine A2,4537
4538,2024-04-04 10:00:00,2024-04-04 12:47:00,Machine A3,4538
4539,2024-05-05 11:00:00,2024-05-05 13:51:00,Machine A4,4539
4540,2024-06-06 12:00:00,2024-06-06 13:12:00,Machine A0,4540
4541,2024-07-07 13:00:00,2024-07-07 15:44:00,Machine A1,4541
4542,2024-08-08 14:00:00,2024-08-08 16:21:00,Machine A2,4542
4543,2024-09-09 15:00:00,2024-09-09 16:12:00,Machine A3,4543
4544,2024-10-10 08:00:00,2024-10-10 09:52:00,Machine A4,4544
4545,2024-11-11 09:00:00,2024-11-11 11:15:00,Machine A0,4545
4546,2024-12-12 10:00:00,2024-12-12 12:59:00,Machine A1,4546
4547,2024-01-13 11:00:00,2024-01-13 13:30:00,Machine A2,4547
4548,2024-02-14 12:00:00,2024-02-14 14:48:00,Machine A3,4548
4549,2024-03-15 13:00:00,2024-03-15 14:09:00,Machine A4,4549
4550,2024-04-16 14:00:00,2024-04-16 15:39:00,Machine A0,4550
4551,2024-05-17 15:00:00,2024-05-17 16:52:00,Machine A1,4551
4552,2024-06-18 08:00:00,2024-06-18 10:58:00,Machine A2,4552
4553,2024-07-19 09:00:00,2024-07-19 10:20:00,Machine A3,4553
4554,2024-08-20 10:00:00,2024-08-20 11:08:00,Machine A4,4554
4555,2024-09-21 11:00:00,2024-09-21 13:43:00,Machine A0,4555
4556,2024-10-22 12:00:00,2024-10-22 13:47:00,Machine A1,4556
4557,2024-11-23 13:00:00,2024-11-23 14:04:00,Machine A2,4557
4558,2024-12-24 14:00:00,2024-12-24 15:33:00,Machine A3,4558
4559,2024-01-25 15:00:00,2024-01-25 16:00:00,Machine A4,4559
4560,2024-02-26 08:00:00,2024-02-26 09:58:00,Machine A0,4560
4561,2024-03-27 09:00:00,2024-03-27 10:58:00,Machine A1,4561
4562,2024-04-28 10:00:00,2024-04-28 12:10:00,Machine A2,4562
4563,2024-05-01 11:00:00,2024-05-01 12:03:00,Machine A3,4563
4564,2024-06-02 12:00:00,2024-06-02 13:44:00,Machine A4,4564
4565,2024-07-03 13:00:00,2024-07-03 14:48:00,Machine A0,4565
4566,2024-08-04 14:00:00,2024-08-04 16:27:00,Machine A1,4566
4567,2024-09-05 15:00:00,2024-09-05 17:18:00,Machine A2,4567
4568,2024-10-06 08:00:00,2024-10-06 10:10:00,Machine A3,4568
4569,2024-11-07 09:00:00,2024-11-07 11:07:00,Machine A4,4569
4570,2024-12-08 10:00:00,2024-12-08 11:03:00,Machine A0,4570
4571,2024-01-09 11:00:00,2024-01-09 13:01:00,Machine A1,4571
4572,2024-02-10 12:00:00,2024-02-10 13:01:00,Machine A2,4572
4573,2024-03-11 13:00:00,2024-03-11 14:52:00,Machine A3,4573
4574,2024-04-12 14:00:00,2024-04-12 15:33:00,Machine A4,4574
4575,2024-05-13 15:00:00,2024-05-13 16:32:00,Machine A0,4575
4576,2024-06-14 08:00:00,2024-06-14 10:06:00,Machine A1,4576
4577,2024-07-15 09:00:00,2024-07-15 10:17:00,Machine A2,4577
4578,2024-08-16 10:00:00,2024-08-16 11:24:00,Machine A3,4578
4579,2024-09-17 11:00:00,2024-09-17 13:31:00,Machine A4,4579
4580,2024-10-18 12:00:00,2024-10-18 14:55:00,Machine A0,4580
4581,2024-11-19 13:00:00,2024-11-19 15:04:00,Machine A1,4581
4582,2024-12-20 14:00:00,2024-12-20 15:45:00,Machine A2,4582
4583,2024-01-21 15:00:00,2024-01-21 17:42:00,Machine A3,4583
4584,2024-02-22 08:00:00,2024-02-22 10:29:00,Machine A4,4584
4585,2024-03-23 09:00:00,2024-03-23 10:03:00,Machine A0,4585
4586,2024-04-24 10:00:00,2024-04-24 12:45:00,Machine A1,4586
4587,2024-05-25 11:00:00,2024-05-25 13:24:00,Machine A2,4587
4588,2024-06-26 12:00:00,2024-06-26 14:00:00,Machine A3,4588
4589,2024-07-27 13:00:00,2024-07-27 15:20:00,Machine A4,4589
4590,2024-08-28 14:00:00,2024-08-28 15:42:00,Machine A0,4590
4591,2024-09-01 15:00:00,2024-09-01 16:29:00,Machine A1,4591
4592,2024-10-02 08:00:00,2024-10-02 10:17:00,Machine A2,4592
4593,2024-11-03 09:00:00,2024-11-03 11:18:00,Machine A3,4593
4594,2024-12-04 10:00:00,2024-12-04 11:35:00,Machine A4,4594
4595,2024-01-05 11:00:00,2024-01-05 13:25:00,Machine A0,4595
4596,2024-02-06 12:00:00,2024-02-06 13:46:00,Machine A1,4596
4597,2024-03-07 13:00:00,2024-03-07 14:08:00,Machine A2,4597
4598,2024-04-08 14:00:00,2024-04-08 16:11:00,Machine A3,4598
4599,2024-05-09 15:00:00,2024-05-09 17:10:00,Machine A4,4599
4600,2024-06-10 08:00:00,2024-06-10 10:43:00,Machine A0,4600
4601,2024-07-11 09:00:00,2024-07-11 10:43:00,Machine A1,4601
4602,2024-08-12 10:00:00,2024-08-12 11:56:00,Machine A2,4602
4603,2024-09-13 11:00:00,2024-09-13 12:36:00,Machine A3,4603
4604,2024-10-14 12:00:00,2024-10-14 14:46:00,Machine A4,4604
4605,2024-11-15 13:00:00,2024-11-15 14:52:00,Machine A0,4605
4606,2024-12-16 14:00:00,2024-12-16 16:59:00,Machine A1,4606
4607,2024-01-17 15:00:00,2024-01-17 16:48:00,Machine A2,4607
4608,2024-02-18 08:00:00,2024-02-18 09:49:00,Machine A3,4608
4609,2024-03-19 09:00:00,2024-03-19 10:28:00,Machine A4,4609
4610,2024-04-20 10:00:00,2024-04-20 12:26:00,Machine A0,4610
4611,2024-05-21 11:00:00,2024-05-21 13:33:00,Machine A1,4611
4612,2024-06-22 12:00:00,2024-06-22 14:47:00,Machine A2,4612
4613,2024-07-23 13:00:00,2024-07-23 14:42:00,Machine A3,4613
4614,2024-08-24 14:00:00,2024-08-24 16:54:00,Machine A4,4614
4615,2024-09-25 15:00:00,2024-09-25 16:55:00,Machine A0,4615
4616,2024-10-26 08:00:00,2024-10-26 09:51:00,Machine A1,4616
4617,2024-11-27 09:00:00,2024-11-27 11:08:00,Machine A2,4617
4618,2024-12-28 10:00:00,2024-12-28 11:43:00,Machine A3,4618
4619,2024-01-01 11:00:00,2024-01-01 12:56:00,Machine A4,4619
4620,2024-02-02 12:00:00,2024-02-02 13:08:00,Machine A0,4620
4621,2024-03-03 13:00:00,2024-03-03 15:32:00,Machine A1,4621
4622,2024-04-04 14:00:00,2024-04-04 16:15:00,Machine A2,4622
4623,2024-05-05 15:00:00,2024-05-05 16:31:00,Machine A3,4623
4624,2024-06-06 08:00:00,2024-06-06 09:20:00,Machine A4,4624
4625,2024-07-07 09:00:00,2024-07-07 11:44:00,Machine A0,4625
4626,2024-08-08 10:00:00,2024-08-08 12:49:00,Machine A1,4626
4627,2024-09-09 11:00:00,2024-09-09 13:35:00,Machine A2,4627
4628,2024-10-10 12:00:00,2024-10-10 13:03:00,Machine A3,4628
4629,2024-11-11 13:00:00,2024-11-11 15:14:00,Machine A4,4629
4630,2024-12-12 14:00:00,2024-12-12 16:54:00,Machine A0,4630
4631,2024-01-13 15:00:00,2024-01-13 16:08:00,Machine A1,4631
4632,2024-02-14 08:00:00,2024-02-14 10:56:00,Machine A2,4632
4633,2024-03-15 09:00:00,2024-03-15 10:36:00,Machine A3,4633
4634,2024-04-16 10:00:00,2024-04-16 12:01:00,Machine A4,4634
4635,2024-05-17 11:00:00,2024-05-17 12:03:00,Machine A0,4635
4636,2024-06-18 12:00:00,2024-06-18 14:35:00,Machine A1,4636
4637,2024-07-19 13:00:00,2024-07-19 15:37:00,Machine A2,4637
4638,2024-08-20 14:00:00,2024-08-20 15:09:00,Machine A3,4638
4639,2024-09-21 15:00:00,2024-09-21 16:43:00,Machine A4,4639
4640,2024-10-22 08:00:00,2024-10-22 09:31:00,Machine A0,4640
4641,2024-11-23 09:00:00,2024-11-23 10:54:00,Machine A1,4641
4642,2024-12-24 10:00:00,2024-12-24 12:18:00,Machine A2,4642
4643,2024-01-25 11:00:00,2024-01-25 12:35:00,Machine A3,4643
4644,2024-02-26 12:00:00,2024-02-26 14:37:00,Machine A4,4644
4645,2024-03-27 13:00:00,2024-03-27 14:17:00,Machine A0,4645
4646,2024-04-28 14:00:00,2024-04-28 15:37:00,Machine A1,4646
4647,2024-05-01 15:00:00,2024-05-01 16:19:00,Machine A2,4647
4648,2024-06-02 08:00:00,2024-06-02 09:31:00,Machine A3,4648
4649,2024-07-03 09:00:00,2024-07-03 10:54:00,Machine A4,4649
4650,2024-08-04 10:00:00,2024-08-04 12:07:00,Machine A0,4650
4651,2024-09-05 11:00:00,2024-09-05 12:43:00,Machine A1,4651
4652,2024-10-06 12:00:00,2024-10-06 14:09:00,Machine A2,4652
4653,2024-11-07 13:00:00,2024-11-07 15:39:00,Machine A3,4653
4654,2024-12-08 14:00:00,2024-12-08 16:50:00,Machine A4,4654
4655,2024-01-09 15:00:00,2024-01-09 16:20:00,Machine A0,4655
4656,2024-02-10 08:00:00,2024-02-10 09:32:00,Machine A1,4656
4657,2024-03-11 09:00:00,2024-03-11 11:59:00,Machine A2,4657
4658,2024-04-12 10:00:00,2024-04-12 12:13:00,Machine A3,4658
4659,2024-05-13 11:00:00,2024-05-13 13:31:00,Machine A4,4659
4660,2024-06-14 12:00:00,2024-06-14 14:56:00,Machine A0,4660
4661,2024-07-15 13:00:00,2024-07-15 15:29:00,Machine A1,4661
4662,2024-08-16 14:00:00,2024-08-16 15:51:00,Machine A2,4662
4663,2024-09-17 15:00:00,2024-09-17 17:28:00,Machine A3,4663
4664,2024-10-18 08:00:00,2024-10-18 10:14:00,Machine A4,4664
4665,2024-11-19 09:00:00,2024-11-19 11:39:00,Machine A0,4665
4666,2024-12-20 10:00:00,2024-12-20 11:41:00,Machine A1,4666
4667,2024-01-21 11:00:00,2024-01-21 13:56:00,Machine A2,4667
4668,2024-02-22 12:00:00,2024-02-22 13:43:00,Machine A3,4668
4669,2024-03-23 13:00:00,2024-03-23 15:58:00,Machine A4,4669
4670,2024-04-24 14:00:00,2024-04-24 15:03:00,Machine A0,4670
4671,2024-05-25 15:00:00,2024-05-25 17:58:00,Machine A1,4671
4672,2024-06-26 08:00:00,2024-06-26 10:02:00,Machine A2,4672
4673,2024-07-27 09:00:00,2024-07-27 11:53:00,Machine A3,4673
4674,2024-08-28 10:00:00,2024-08-28 11:53:00,Machine A4,4674
4675,2024-09-01 11:00:00,2024-09-01 12:13:00,Machine A0,4675
4676,2024-10-02 12:00:00,2024-10-02 14:03:00,Machine A1,4676
4677,2024-11-03 13:00:00,2024-11-03 14:14:00,Machine A2,4677
4678,2024-12-04 14:00:00,2024-12-04 16:17:00,Machine A3,4678
4679,2024-01-05 15:00:00,2024-01-05 16:51:00,Machine A4,4679
4680,2024-02-06 08:00:00,2024-02-06 09:06:00,Machine A0,4680
4681,2024-03-07 09:00:00,2024-03-07 10:50:00,Machine A1,4681
4682,2024-04-08 10:00:00,2024-04-08 11:45:00,Machine A2,4682
4683,2024-05-09 11:00:00,2024-05-09 12:45:00,Machine A3,4683
4684,2024-06-10 12:00:00,2024-06-10 14:13:00,Machine A4,4684
4685,2024-07-11 13:00:00,2024-07-11 15:38:00,Machine A0,4685
4686,2024-08-12 14:00:00,2024-08-12 15:00:00,Machine A1,4686
4687,2024-09-13 15:00:00,2024-09-13 17:13:00,Machine A2,4687
4688,2024-10-14 08:00:00,2024-10-14 09:53:00,Machine A3,4688
4689,2024-11-15 09:00:00,2024-11-15 11:24:00,Machine A4,4689
4690,2024-12-16 10:00:00,2024-12-16 12:29:00,Machine A0,4690
4691,2024-01-17 11:00:00,2024-01-17 13:04:00,Machine A1,4691
4692,2024-02-18 12:00:00,2024-02-18 14:59:00,Machine A2,4692
4693,2024-03-19 13:00:00,2024-03-19 15:09:00,Machine A3,4693
4694,2024-04-20 14:00:00,2024-04-20 16:20:00,Machine A4,4694
4695,2024-05-21 15:00:00,2024-05-21 17:10:00,Machine A0,4695
4696,2024-06-22 08:00:00,2024-06-22 10:15:00,Machine A1,4696
4697,2024-07-23 09:00:00,2024-07-23 10:36:00,Machine A2,4697
4698,2024-08-24 10:00:00,2024-08-24 12:24:00,Machine A3,4698
4699,2024-09-25 11:00:00,2024-09-25 12:54:00,Machine A4,4699
4700,2024-10-26 12:00:00,2024-10-26 13:29:00,Machine A0,4700
4701,2024-11-27 13:00:00,2024-11-27 14:52:00,Machine A1,4701
4702,2024-12-28 14:00:00,2024-12-28 15:02:00,Machine A2,4702
4703,2024-01-01 15:00:00,2024-01-01 17:35:00,Machine A3,4703
4704,2024-02-02 08:00:00,2024-02-02 10:48:00,Machine A4,4704
4705,2024-03-03 09:00:00,2024-03-03 10:18:00,Machine A0,4705
4706,2024-04-04 10:00:00,2024-04-04 12:40:00,Machine A1,4706
4707,2024-05-05 11:00:00,2024-05-05 12:08:00,Machine A2,4707
4708,2024-06-06 12:00:00,2024-06-06 14:43:00,Machine A3,4708
4709,2024-07-07 13:00:00,2024-07-07 14:21:00,Machine A4,4709
4710,2024-08-08 14:00:00,2024-08-08 15:14:00,Machine A0,4710
4711,2024-09-09 15:00:00,2024-09-09 16:52:00,Machine A1,4711
4712,2024-10-10 08:00:00,2024-10-10 09:57:00,Machine A2,4712
4713,2024-11-11 09:00:00,2024-11-11 11:19:00,Machine A3,4713
4714,2024-12-12 10:00:00,2024-12-12 11:58:00,Machine A4,4714
4715,2024-01-13 11:00:00,2024-01-13 13:29:00,Machine A0,4715
4716,2024-02-14 12:00:00,2024-02-14 13:18:00,Machine A1,4716
4717,2024-03-15 13:00:00,2024-03-15 15:17:00,Machine A2,4717
4718,2024-04-16 14:00:00,2024-04-16 15:00:00,Machine A3,4718
4719,2024-05-17 15:00:00,2024-05-17 17:47:00,Machine A4,4719
4720,2024-06-18 08:00:00,2024-06-18 09:15:00,Machine A0,4720
4721,2024-07-19 09:00:00,2024-07-19 11:03:00,Machine A1,4721
4722,2024-08-20 10:00:00,2024-08-20 12:36:00,Machine A2,4722
4723,2024-09-21 11:00:00,2024-09-21 13:21:00,Machine A3,4723
4724,2024-10-22 12:00:00,2024-10-22 13:41:00,Machine A4,4724
4725,2024-11-23 13:00:00,2024-11-23 14:37:00,Machine A0,4725
4726,2024-12-24 14:00:00,2024-12-24 15:24:00,Machine A1,4726
4727,2024-01-25 15:00:00,2024-01-25 17:38:00,Machine A2,4727
4728,2024-02-26 08:00:00,2024-02-26 09:49:00,Machine A3,4728
4729,2024-03-27 09:00:00,2024-03-27 11:52:00,Machine A4,4729
4730,2024-04-28 10:00:00,2024-04-28 12:47:00,Machine A0,4730
4731,2024-05-01 11:00:00,2024-05-01 13:15:00,Machine A1,4731
4732,2024-06-02 12:00:00,2024-06-02 13:51:00,Machine A2,4732
4733,2024-07-03 13:00:00,2024-07-03 15:00:00,Machine A3,4733
4734,2024-08-04 14:00:00,2024-08-04 15:12:00,Machine A4,4734
4735,2024-09-05 15:00:00,2024-09-05 16:59:00,Machine A0,4735
4736,2024-10-06 08:00:00,2024-10-06 09:10:00,Machine A1,4736
4737,2024-11-07 09:00:00,2024-11-07 11:27:00,Machine A2,4737
4738,2024-12-08 10:00:00,2024-12-08 12:19:00,Machine A3,4738
4739,2024-01-09 11:00:00,2024-01-09 13:24:00,Machine A4,4739
4740,2024-02-10 12:00:00,2024-02-10 13:53:00,Machine A0,4740
4741,2024-03-11 13:00:00,2024-03-11 15:43:00,Machine A1,4741
4742,2024-04-12 14:00:00,2024-04-12 15:30:00,Machine A2,4742
4743,2024-05-13 15:00:00,2024-05-13 16:39:00,Machine A3,4743
4744,2024-06-14 08:00:00,2024-06-14 10:38:00,Machine A4,4744
4745,2024-07-15 09:00:00,2024-07-15 10:35:00,Machine A0,4745
4746,2024-08-16 10:00:00,2024-08-16 11:50:00,Machine A1,4746
4747,2024-09-17 11:00:00,2024-09-17 13:18:00,Machine A2,4747
4748,2024-10-18 12:00:00,2024-10-18 13:19:00,Machine A3,4748
4749,2024-11-19 13:00:00,2024-11-19 14:22:00,Machine A4,4749
4750,2024-12-20 14:00:00,2024-12-20 15:55:00,Machine A0,4750
4751,2024-01-21 15:00:00,2024-01-21 16:16:00,Machine A1,4751
4752,2024-02-22 08:00:00,2024-02-22 09:05:00,Machine A2,4752
4753,2024-03-23 09:00:00,2024-03-23 10:19:00,Machine A3,4753
4754,2024-04-24 10:00:00,2024-04-24 11:35:00,Machine A4,4754
4755,2024-05-25 11:00:00,2024-05-25 13:40:00,Machine A0,4755
4756,2024-06-26 12:00:00,2024-06-26 13:02:00,Machine A1,4756
4757,2024-07-27 13:00:00,2024-07-27 15:29:00,Machine A2,4757
4758,2024-08-28 14:00:00,2024-08-28 16:35:00,Machine A3,4758
4759,2024-09-01 15:00:00,2024-09-01 17:29:00,Machine A4,4759
4760,2024-10-02 08:00:00,2024-10-02 09:55:00,Machine A0,4760
4761,2024-11-03 09:00:00,2024-11-03 11:25:00,Machine A1,4761
4762,2024-12-04 10:00:00,2024-12-04 11:46:00,Machine A2,4762
4763,2024-01-05 11:00:00,2024-01-05 13:09:00,Machine A3,4763
4764,2024-02-06 12:00:00,2024-02-06 14:34:00,Machine A4,4764
4765,2024-03-07 13:00:00,2024-03-07 14:25:00,Machine A0,4765
4766,2024-04-08 14:00:00,2024-04-08 16:55:00,Machine A1,4766
4767,2024-05-09 15:00:00,2024-05-09 16:00:00,Machine A2,4767
4768,2024-06-10 08:00:00,2024-06-10 09:15:00,Machine A3,4768
4769,2024-07-11 09:00:00,2024-07-11 10:51:00,Machine A4,4769
4770,2024-08-12 10:00:00,2024-08-12 12:22:00,Machine A0,4770
4771,2024-09-13 11:00:00,2024-09-13 13:46:00,Machine A1,4771
4772,2024-10-14 12:00:00,2024-10-14 13:49:00,Machine A2,4772
4773,2024-11-15 13:00:00,2024-11-15 15:51:00,Machine A3,4773
4774,2024-12-16 14:00:00,2024-12-16 16:46:00,Machine A4,4774
4775,2024-01-17 15:00:00,2024-01-17 17:37:00,Machine A0,4775
4776,2024-02-18 08:00:00,2024-02-18 09:08:00,Machine A1,4776
4777,2024-03-19 09:00:00,2024-03-19 10:13:00,Machine A2,4777
4778,2024-04-20 10:00:00,2024-04-20 11:13:00,Machine A3,4778
4779,2024-05-21 11:00:00,2024-05-21 13:26:00,Machine A4,4779
4780,2024-06-22 12:00:00,2024-06-22 14:04:00,Machine A0,4780
4781,2024-07-23 13:00:00,2024-07-23 14:53:00,Machine A1,4781
4782,2024-08-24 14:00:00,2024-08-24 15:30:00,Machine A2,4782
4783,2024-09-25 15:00:00,2024-09-25 17:33:00,Machine A3,4783
4784,2024-10-26 08:00:00,2024-10-26 10:39:00,Machine A4,4784
4785,2024-11-27 09:00:00,2024-11-27 10:56:00,Machine A0,4785
4786,2024-12-28 10:00:00,2024-12-28 13:00:00,Machine A1,4786
4787,2024-01-01 11:00:00,2024-01-01 13:18:00,Machine A2,4787
4788,2024-02-02 12:00:00,2024-02-02 14:45:00,Machine A3,4788
4789,2024-03-03 13:00:00,2024-03-03 14:38:00,Machine A4,4789
4790,2024-04-04 14:00:00,2024-04-04 16:34:00,Machine A0,4790
4791,2024-05-05 15:00:00,2024-05-05 17:46:00,Machine A1,4791
4792,2024-06-06 08:00:00,2024-06-06 10:47:00,Machine A2,4792
4793,2024-07-07 09:00:00,2024-07-07 11:07:00,Machine A3,4793
4794,2024-08-08 10:00:00,2024-08-08 12:44:00,Machine A4,4794
4795,2024-09-09 11:00:00,2024-09-09 12:34:00,Machine A0,4795
4796,2024-10-10 12:00:00,2024-10-10 13:50:00,Machine A1,4796
4797,2024-11-11 13:00:00,2024-11-11 15:40:00,Machine A2,4797
4798,2024-12-12 14:00:00,2024-12-12 15:38:00,Machine A3,4798
4799,2024-01-13 15:00:00,2024-01-13 16:16:00,Machine A4,4799
4800,2024-02-14 08:00:00,2024-02-14 09:47:00,Machine A0,4800
4801,2024-03-15 09:00:00,2024-03-15 10:38:00,Machine A1,4801
4802,2024-04-16 10:00:00,2024-04-16 12:26:00,Machine A2,4802
4803,2024-05-17 11:00:00,2024-05-17 12:24:00,Machine A3,4803
4804,2024-06-18 12:00:00,2024-06-18 13:15:00,Machine A4,4804
4805,2024-07-19 13:00:00,2024-07-19 14:50:00,Machine A0,4805
4806,2024-08-20 14:00:00,2024-08-20 16:58:00,Machine A1,4806
4807,2024-09-21 15:00:00,2024-09-21 16:51:00,Machine A2,4807
4808,2024-10-22 08:00:00,2024-10-22 10:55:00,Machine A3,4808
4809,2024-11-23 09:00:00,2024-11-23 11:08:00,Machine A4,4809
4810,2024-12-24 10:00:00,2024-12-24 11:19:00,Machine A0,4810
4811,2024-01-25 11:00:00,2024-01-25 13:56:00,Machine A1,4811
4812,2024-02-26 12:00:00,2024-02-26 14:42:00,Machine A2,4812
4813,2024-03-27 13:00:00,2024-03-27 15:54:00,Machine A3,4813
4814,2024-04-28 14:00:00,2024-04-28 16:26:00,Machine A4,4814
4815,2024-05-01 15:00:00,2024-05-01 16:57:00,Machine A0,4815
4816,2024-06-02 08:00:00,2024-06-02 09:35:00,Machine A1,4816
4817,2024-07-03 09:00:00,2024-07-03 10:57:00,Machine A2,4817
4818,2024-08-04 10:00:00,2024-08-04 11:20:00,Machine A3,4818
4819,2024-09-05 11:00:00,2024-09-05 13:25:00,Machine A4,4819
4820,2024-10-06 12:00:00,2024-10-06 14:46:00,Machine A0,4820
4821,2024-11-07 13:00:00,2024-11-07 15:47:00,Machine A1,4821
4822,2024-12-08 14:00:00,2024-12-08 15:09:00,Machine A2,4822
4823,2024-01-09 15:00:00,2024-01-09 16:29:00,Machine A3,4823
4824,2024-02-10 08:00:00,2024-02-10 10:48:00,Machine A4,4824
4825,2024-03-11 09:00:00,2024-03-11 11:13:00,Machine A0,4825
4826,2024-04-12 10:00:00,2024-04-12 11:23:00,Machine A1,4826
4827,2024-05-13 11:00:00,2024-05-13 12:37:00,Machine A2,4827
4828,2024-06-14 12:00:00,2024-06-14 14:08:00,Machine A3,4828
4829,2024-07-15 13:00:00,2024-07-15 15:10:00,Machine A4,4829
4830,2024-08-16 14:00:00,2024-08-16 16:23:00,Machine A0,4830
4831,2024-09-17 15:00:00,2024-09-17 16:34:00,Machine A1,4831
4832,2024-10-18 08:00:00,2024-10-18 10:07:00,Machine A2,4832
4833,2024-11-19 09:00:00,2024-11-19 10:20:00,Machine A3,4833
4834,2024-12-20 10:00:00,2024-12-20 11:29:00,Machine A4,4834
4835,2024-01-21 11:00:00,2024-01-21 13:28:00,Machine A0,4835
4836,2024-02-22 12:00:00,2024-02-22 14:31:00,Machine A1,4836
4837,2024-03-23 13:00:00,2024-03-23 15:24:00,Machine A2,4837
4838,2024-04-24 14:00:00,2024-04-24 16:30:00,Machine A3,4838
4839,2024-05-25 15:00:00,2024-05-25 17:07:00,Machine A4,4839
4840,2024-06-26 08:00:00,2024-06-26 10:14:00,Machine A0,4840
4841,2024-07-27 09:00:00,2024-07-27 11:31:00,Machine A1,4841
4842,2024-08-28 10:00:00,2024-08-28 12:20:00,Machine A2,4842
4843,2024-09-01 11:00:00,2024-09-01 12:44:00,Machine A3,4843
4844,2024-10-02 12:00:00,2024-10-02 13:36:00,Machine A4,4844
4845,2024-11-03 13:00:00,2024-11-03 14:47:00,Machine A0,4845
4846,2024-12-04 14:00:00,2024-12-04 15:33:00,Machine A1,4846
4847,2024-01-05 15:00:00,2024-01-05 17:23:00,Machine A2,4847
4848,2024-02-06 08:00:00,2024-02-06 10:21:00,Machine A3,4848
4849,2024-03-07 09:00:00,2024-03-07 11:05:00,Machine A4,4849
4850,2024-04-08 10:00:00,2024-04-08 11:26:00,Machine A0,4850
4851,2024-05-09 11:00:00,2024-05-09 12:08:00,Machine A1,4851
4852,2024-06-10 12:00:00,2024-06-10 13:03:00,Machine A2,4852
