PackagingID,P_DatumTijdStart,P_DatumTijdEind,P_Machine,AantalStuksPerDoos,BatchID
4628,2024-12-12 12:30:00,2024-12-12 13:41:00,Machine C3,15,4628
4629,2024-01-13 13:30:00,2024-01-13 16:27:00,Machine C4,10,4629
4630,2024-02-14 14:30:00,2024-02-14 16:20:00,Machine C0,6,4630
4631,2024-03-15 15:30:00,2024-03-15 17:31:00,Machine C1,15,4631
4632,2024-04-16 10:30:00,2024-04-16 13:15:00,Machine C2,11,4632
4633,2024-05-17 11:30:00,2024-05-17 12:46:00,Machine C3,18,4633
4634,2024-06-18 12:30:00,2024-06-18 14:08:00,Machine C4,8,4634
4635,2024-07-19 13:30:00,2024-07-19 14:52:00,Machine C0,7,4635
4636,2024-08-20 14:30:00,2024-08-20 17:17:00,Machine C1,10,4636
4637,2024-09-21 15:30:00,2024-09-21 17:24:00,Machine C2,5,4637
4638,2024-10-22 10:30:00,2024-10-22 12:52:00,Machine C3,11,4638
4639,2024-11-23 11:30:00,2024-11-23 13:24:00,Machine C4,7,4639
4640,2024-12-24 12:30:00,2024-12-24 14:35:00,Machine C0,14,4640
4641,2024-01-25 13:30:00,2024-01-25 16:24:00,Machine C1,12,4641
4642,2024-02-26 14:30:00,2024-02-26 15:45:00,Machine C2,20,4642
4643,2024-03-27 15:30:00,2024-03-27 17:13:00,Machine C3,19,4643
4644,2024-04-28 10:30:00,2024-04-28 11:49:00,Machine C4,11,4644
4645,2024-05-01 11:30:00,2024-05-01 12:48:00,Machine C0,17,4645
4646,2024-06-02 12:30:00,2024-06-02 13:49:00,Machine C1,12,4646
4647,2024-07-03 13:30:00,2024-07-03 14:40:00,Machine C2,6,4647
4648,2024-08-04 14:30:00,2024-08-04 16:44:00,Machine C3,17,4648
4649,2024-09-05 15:30:00,2024-09-05 17:57:00,Machine C4,16,4649
4650,2024-10-06 10:30:00,2024-10-06 13:19:00,Machine C0,14,4650
4651,2024-11-07 11:30:00,2024-11-07 13:18:00,Machine C1,8,4651
4652,2024-12-08 12:30:00,2024-12-08 15:28:00,Machine C2,9,4652
4653,2024-01-09 13:30:00,2024-01-09 15:36:00,Machine C3,13,4653
4654,2024-02-10 14:30:00,2024-02-10 15:50:00,Machine C4,17,4654
4655,2024-03-11 15:30:00,2024-03-11 18:00:00,Machine C0,9,4655
4656,2024-04-12 10:30:00,2024-04-12 12:20:00,Machine C1,5,4656
4657,2024-05-13 11:30:00,2024-05-13 12:32:00,Machine C2,14,4657
4658,2024-06-14 12:30:00,2024-06-14 13:32:00,Machine C3,10,4658
4659,2024-07-15 13:30:00,2024-07-15 14:50:00,Machine C4,8,4659
4660,2024-08-16 14:30:00,2024-08-16 16:08:00,Machine C0,13,4660
4661,2024-09-17 15:30:00,2024-09-17 17:15:00,Machine C1,8,4661
4662,2024-10-18 10:30:00,2024-10-18 12:54:00,Machine C2,14,4662
4663,2024-11-19 11:30:00,2024-11-19 14:28:00,Machine C3,10,4663
4664,2024-12-20 12:30:00,2024-12-20 15:29:00,Machine C4,15,4664
4665,2024-01-21 13:30:00,2024-01-21 15:33:00,Machine C0,14,4665
4666,2024-02-22 14:30:00,2024-02-22 16:52:00,Machine C1,12,4666
4667,2024-03-23 15:30:00,2024-03-23 17:55:00,Machine C2,15,4667
4668,2024-04-24 10:30:00,2024-04-24 13:06:00,Machine C3,11,4668
4669,2024-05-25 11:30:00,2024-05-25 13:43:00,Machine C4,9,4669
4670,2024-06-26 12:30:00,2024-06-26 14:36:00,Machine C0,20,4670
4671,2024-07-27 13:30:00,2024-07-27 14:44:00,Machine C1,20,4671
4672,2024-08-28 14:30:00,2024-08-28 16:40:00,Machine C2,20,4672
4673,2024-09-01 15:30:00,2024-09-01 18:16:00,Machine C3,17,4673
4674,2024-10-02 10:30:00,2024-10-02 13:05:00,Machine C4,15,4674
4675,2024-11-03 11:30:00,2024-11-03 13:12:00,Machine C0,19,4675
4676,2024-12-04 12:30:00,2024-12-04 14:54:00,Machine C1,15,4676
4677,2024-01-05 13:30:00,2024-01-05 16:29:00,Machine C2,9,4677
4678,2024-02-06 14:30:00,2024-02-06 16:33:00,Machine C3,10,4678
4679,2024-03-07 15:30:00,2024-03-07 18:07:00,Machine C4,19,4679
4680,2024-04-08 10:30:00,2024-04-08 13:06:00,Machine C0,10,4680
4681,2024-05-09 11:30:00,2024-05-09 14:21:00,Machine C1,9,4681
4682,2024-06-10 12:30:00,2024-06-10 14:55:00,Machine C2,19,4682
4683,2024-07-11 13:30:00,2024-07-11 15:20:00,Machine C3,10,4683
4684,2024-08-12 14:30:00,2024-08-12 17:27:00,Machine C4,5,4684
4685,2024-09-13 15:30:00,2024-09-13 17:55:00,Machine C0,7,4685
4686,2024-10-14 10:30:00,2024-10-14 13:00:00,Machine C1,11,4686
4687,2024-11-15 11:30:00,2024-11-15 13:24:00,Machine C2,11,4687
4688,2024-12-16 12:30:00,2024-12-16 14:45:00,Machine C3,13,4688
4689,2024-01-17 13:30:00,2024-01-17 15:27:00,Machine C4,18,4689
4690,2024-02-18 14:30:00,2024-02-18 16:24:00,Machine C0,18,4690
4691,2024-03-19 15:30:00,2024-03-19 18:09:00,Machine C1,9,4691
4692,2024-04-20 10:30:00,2024-04-20 13:20:00,Machine C2,5,4692
4693,2024-05-21 11:30:00,2024-05-21 12:39:00,Machine C3,18,4693
4694,2024-06-22 12:30:00,2024-06-22 15:19:00,Machine C4,17,4694
4695,2024-07-23 13:30:00,2024-07-23 15:03:00,Machine C0,10,4695
4696,2024-08-24 14:30:00,2024-08-24 17:05:00,Machine C1,11,4696
4697,2024-09-25 15:30:00,2024-09-25 18:14:00,Machine C2,17,4697
4698,2024-10-26 10:30:00,2024-10-26 12:30:00,Machine C3,9,4698
4699,2024-11-27 11:30:00,2024-11-27 12:53:00,Machine C4,16,4699
4700,2024-12-28 12:30:00,2024-12-28 14:05:00,Machine C0,10,4700
4701,2024-01-01 13:30:00,2024-01-01 16:15:00,Machine C1,19,4701
4702,2024-02-02 14:30:00,2024-02-02 16:20:00,Machine C2,11,4702
4703,2024-03-03 15:30:00,2024-03-03 18:27:00,Machine C3,7,4703
4704,2024-04-04 10:30:00,2024-04-04 11:48:00,Machine C4,7,4704
4705,2024-05-05 11:30:00,2024-05-05 12:33:00,Machine C0,14,4705
4706,2024-06-06 12:30:00,2024-06-06 15:04:00,Machine C1,12,4706
4707,2024-07-07 13:30:00,2024-07-07 15:00:00,Machine C2,5,4707
4708,2024-08-08 14:30:00,2024-08-08 16:50:00,Machine C3,15,4708
4709,2024-09-09 15:30:00,2024-09-09 17:36:00,Machine C4,11,4709
4710,2024-10-10 10:30:00,2024-10-10 13:18:00,Machine C0,10,4710
4711,2024-11-11 11:30:00,2024-11-11 13:21:00,Machine C1,19,4711
4712,2024-12-12 12:30:00,2024-12-12 14:30:00,Machine C2,13,4712
4713,2024-01-13 13:30:00,2024-01-13 15:44:00,Machine C3,13,4713
4714,2024-02-14 14:30:00,2024-02-14 16:07:00,Machine C4,15,4714
4715,2024-03-15 15:30:00,2024-03-15 18:03:00,Machine C0,14,4715
4716,2024-04-16 10:30:00,2024-04-16 12:54:00,Machine C1,15,4716
4717,2024-05-17 11:30:00,2024-05-17 13:44:00,Machine C2,15,4717
4718,2024-06-18 12:30:00,2024-06-18 14:31:00,Machine C3,19,4718
4719,2024-07-19 13:30:00,2024-07-19 15:54:00,Machine C4,9,4719
4720,2024-08-20 14:30:00,2024-08-20 16:40:00,Machine C0,6,4720
4721,2024-09-21 15:30:00,2024-09-21 17:36:00,Machine C1,12,4721
4722,2024-10-22 10:30:00,2024-10-22 12:28:00,Machine C2,16,4722
4723,2024-11-23 11:30:00,2024-11-23 14:24:00,Machine C3,7,4723
4724,2024-12-24 12:30:00,2024-12-24 14:28:00,Machine C4,6,4724
4725,2024-01-25 13:30:00,2024-01-25 14:54:00,Machine C0,10,4725
4726,2024-02-26 14:30:00,2024-02-26 15:53:00,Machine C1,9,4726
4727,2024-03-27 15:30:00,2024-03-27 17:29:00,Machine C2,14,4727
4728,2024-04-28 10:30:00,2024-04-28 12:38:00,Machine C3,9,4728
4729,2024-05-01 11:30:00,2024-05-01 12:57:00,Machine C4,18,4729
4730,2024-06-02 12:30:00,2024-06-02 15:21:00,Machine C0,15,4730
4731,2024-07-03 13:30:00,2024-07-03 15:37:00,Machine C1,8,4731
4732,2024-08-04 14:30:00,2024-08-04 15:43:00,Machine C2,17,4732
4733,2024-09-05 15:30:00,2024-09-05 16:38:00,Machine C3,8,4733
4734,2024-10-06 10:30:00,2024-10-06 12:32:00,Machine C4,17,4734
4735,2024-11-07 11:30:00,2024-11-07 14:07:00,Machine C0,19,4735
4736,2024-12-08 12:30:00,2024-12-08 15:01:00,Machine C1,12,4736
4737,2024-01-09 13:30:00,2024-01-09 15:30:00,Machine C2,8,4737
4738,2024-02-10 14:30:00,2024-02-10 16:35:00,Machine C3,5,4738
4739,2024-03-11 15:30:00,2024-03-11 17:47:00,Machine C4,8,4739
4740,2024-04-12 10:30:00,2024-04-12 13:07:00,Machine C0,16,4740
4741,2024-05-13 11:30:00,2024-05-13 13:15:00,Machine C1,8,4741
4742,2024-06-14 12:30:00,2024-06-14 13:37:00,Machine C2,8,4742
4743,2024-07-15 13:30:00,2024-07-15 15:56:00,Machine C3,11,4743
4744,2024-08-16 14:30:00,2024-08-16 17:29:00,Machine C4,7,4744
4745,2024-09-17 15:30:00,2024-09-17 17:51:00,Machine C0,5,4745
4746,2024-10-18 10:30:00,2024-10-18 13:15:00,Machine C1,20,4746
4747,2024-11-19 11:30:00,2024-11-19 13:52:00,Machine C2,7,4747
4748,2024-12-20 12:30:00,2024-12-20 15:07:00,Machine C3,9,4748
4749,2024-01-21 13:30:00,2024-01-21 16:12:00,Machine C4,7,4749
4750,2024-02-22 14:30:00,2024-02-22 16:29:00,Machine C0,9,4750
4751,2024-03-23 15:30:00,2024-03-23 17:59:00,Machine C1,19,4751
4752,2024-04-24 10:30:00,2024-04-24 12:29:00,Machine C2,9,4752
4753,2024-05-25 11:30:00,2024-05-25 13:50:00,Machine C3,17,4753
4754,2024-06-26 12:30:00,2024-06-26 15:03:00,Machine C4,8,4754
4755,2024-07-27 13:30:00,2024-07-27 14:30:00,Machine C0,13,4755
4756,2024-08-28 14:30:00,2024-08-28 16:41:00,Machine C1,17,4756
4757,2024-09-01 15:30:00,2024-09-01 18:14:00,Machine C2,9,4757
4758,2024-10-02 10:30:00,2024-10-02 13:28:00,Machine C3,16,4758
4759,2024-11-03 11:30:00,2024-11-03 13:38:00,Machine C4,16,4759
4760,2024-12-04 12:30:00,2024-12-04 13:59:00,Machine C0,10,4760
4761,2024-01-05 13:30:00,2024-01-05 15:20:00,Machine C1,14,4761
4762,2024-02-06 14:30:00,2024-02-06 15:52:00,Machine C2,7,4762
4763,2024-03-07 15:30:00,2024-03-07 17:44:00,Machine C3,6,4763
4764,2024-04-08 10:30:00,2024-04-08 12:48:00,Machine C4,12,4764
4765,2024-05-09 11:30:00,2024-05-09 13:07:00,Machine C0,14,4765
4766,2024-06-10 12:30:00,2024-06-10 15:00:00,Machine C1,14,4766
4767,2024-07-11 13:30:00,2024-07-11 14:49:00,Machine C2,6,4767
4768,2024-08-12 14:30:00,2024-08-12 17:17:00,Machine C3,8,4768
4769,2024-09-13 15:30:00,2024-09-13 17:43:00,Machine C4,11,4769
4770,2024-10-14 10:30:00,2024-10-14 12:37:00,Machine C0,12,4770
4771,2024-11-15 11:30:00,2024-11-15 13:39:00,Machine C1,20,4771
4772,2024-12-16 12:30:00,2024-12-16 14:19:00,Machine C2,12,4772
4773,2024-01-17 13:30:00,2024-01-17 16:01:00,Machine C3,16,4773
4774,2024-02-18 14:30:00,2024-02-18 16:13:00,Machine C4,13,4774
4775,2024-03-19 15:30:00,2024-03-19 17:35:00,Machine C0,13,4775
4776,2024-04-20 10:30:00,2024-04-20 13:20:00,Machine C1,19,4776
4777,2024-05-21 11:30:00,2024-05-21 12:41:00,Machine C2,8,4777
4778,2024-06-22 12:30:00,2024-06-22 15:04:00,Machine C3,11,4778
4779,2024-07-23 13:30:00,2024-07-23 15:03:00,Machine C4,7,4779
4780,2024-08-24 14:30:00,2024-08-24 16:53:00,Machine C0,9,4780
4781,2024-09-25 15:30:00,2024-09-25 17:38:00,Machine C1,18,4781
4782,2024-10-26 10:30:00,2024-10-26 11:47:00,Machine C2,19,4782
4783,2024-11-27 11:30:00,2024-11-27 13:28:00,Machine C3,16,4783
4784,2024-12-28 12:30:00,2024-12-28 14:40:00,Machine C4,5,4784
4785,2024-01-01 13:30:00,2024-01-01 15:03:00,Machine C0,9,4785
4786,2024-02-02 14:30:00,2024-02-02 16:11:00,Machine C1,19,4786
4787,2024-03-03 15:30:00,2024-03-03 17:09:00,Machine C2,17,4787
4788,2024-04-04 10:30:00,2024-04-04 13:25:00,Machine C3,11,4788
4789,2024-05-05 11:30:00,2024-05-05 13:31:00,Machine C4,20,4789
4790,2024-06-06 12:30:00,2024-06-06 15:23:00,Machine C0,15,4790
4791,2024-07-07 13:30:00,2024-07-07 16:06:00,Machine C1,8,4791
4792,2024-08-08 14:30:00,2024-08-08 15:54:00,Machine C2,12,4792
4793,2024-09-09 15:30:00,2024-09-09 17:39:00,Machine C3,9,4793
4794,2024-10-10 10:30:00,2024-10-10 11:37:00,Machine C4,10,4794
4795,2024-11-11 11:30:00,2024-11-11 14:13:00,Machine C0,7,4795
4796,2024-12-12 12:30:00,2024-12-12 14:09:00,Machine C1,14,4796
4797,2024-01-13 13:30:00,2024-01-13 14:32:00,Machine C2,8,4797
4798,2024-02-14 14:30:00,2024-02-14 16:32:00,Machine C3,15,4798
4799,2024-03-15 15:30:00,2024-03-15 18:16:00,Machine C4,9,4799
4800,2024-04-16 10:30:00,2024-04-16 12:54:00,Machine C0,6,4800
4801,2024-05-17 11:30:00,2024-05-17 13:32:00,Machine C1,8,4801
4802,2024-06-18 12:30:00,2024-06-18 15:06:00,Machine C2,16,4802
4803,2024-07-19 13:30:00,2024-07-19 15:53:00,Machine C3,15,4803
4804,2024-08-20 14:30:00,2024-08-20 17:02:00,Machine C4,11,4804
4805,2024-09-21 15:30:00,2024-09-21 16:44:00,Machine C0,5,4805
4806,2024-10-22 10:30:00,2024-10-22 13:02:00,Machine C1,6,4806
4807,2024-11-23 11:30:00,2024-11-23 13:31:00,Machine C2,17,4807
4808,2024-12-24 12:30:00,2024-12-24 15:15:00,Machine C3,19,4808
4809,2024-01-25 13:30:00,2024-01-25 14:42:00,Machine C4,5,4809
4810,2024-02-26 14:30:00,2024-02-26 17:00:00,Machine C0,17,4810
4811,2024-03-27 15:30:00,2024-03-27 17:13:00,Machine C1,5,4811
4812,2024-04-28 10:30:00,2024-04-28 11:48:00,Machine C2,13,4812
4813,2024-05-01 11:30:00,2024-05-01 14:07:00,Machine C3,20,4813
4814,2024-06-02 12:30:00,2024-06-02 14:29:00,Machine C4,18,4814
4815,2024-07-03 13:30:00,2024-07-03 16:28:00,Machine C0,16,4815
4816,2024-08-04 14:30:00,2024-08-04 16:21:00,Machine C1,14,4816
4817,2024-09-05 15:30:00,2024-09-05 17:19:00,Machine C2,8,4817
4818,2024-10-06 10:30:00,2024-10-06 11:52:00,Machine C3,8,4818
4819,2024-11-07 11:30:00,2024-11-07 13:18:00,Machine C4,5,4819
4820,2024-12-08 12:30:00,2024-12-08 14:41:00,Machine C0,20,4820
4821,2024-01-09 13:30:00,2024-01-09 15:19:00,Machine C1,18,4821
4822,2024-02-10 14:30:00,2024-02-10 16:50:00,Machine C2,6,4822
4823,2024-03-11 15:30:00,2024-03-11 17:06:00,Machine C3,19,4823
4824,2024-04-12 10:30:00,2024-04-12 12:40:00,Machine C4,15,4824
4825,2024-05-13 11:30:00,2024-05-13 13:03:00,Machine C0,10,4825
4826,2024-06-14 12:30:00,2024-06-14 13:45:00,Machine C1,6,4826
4827,2024-07-15 13:30:00,2024-07-15 15:41:00,Machine C2,8,4827
4828,2024-08-16 14:30:00,2024-08-16 16:17:00,Machine C3,5,4828
4829,2024-09-17 15:30:00,2024-09-17 17:37:00,Machine C4,9,4829
4830,2024-10-18 10:30:00,2024-10-18 12:01:00,Machine C0,16,4830
4831,2024-11-19 11:30:00,2024-11-19 12:30:00,Machine C1,10,4831
4832,2024-12-20 12:30:00,2024-12-20 13:39:00,Machine C2,20,4832
4833,2024-01-21 13:30:00,2024-01-21 15:41:00,Machine C3,11,4833
4834,2024-02-22 14:30:00,2024-02-22 16:02:00,Machine C4,9,4834
4835,2024-03-23 15:30:00,2024-03-23 18:27:00,Machine C0,8,4835
4836,2024-04-24 10:30:00,2024-04-24 13:05:00,Machine C1,7,4836
4837,2024-05-25 11:30:00,2024-05-25 13:01:00,Machine C2,13,4837
4838,2024-06-26 12:30:00,2024-06-26 13:53:00,Machine C3,19,4838
4839,2024-07-27 13:30:00,2024-07-27 14:32:00,Machine C4,16,4839
4840,2024-08-28 14:30:00,2024-08-28 17:15:00,Machine C0,17,4840
4841,2024-09-01 15:30:00,2024-09-01 18:03:00,Machine C1,20,4841
4842,2024-10-02 10:30:00,2024-10-02 12:15:00,Machine C2,14,4842
4843,2024-11-03 11:30:00,2024-11-03 13:58:00,Machine C3,20,4843
4844,2024-12-04 12:30:00,2024-12-04 15:14:00,Machine C4,6,4844
4845,2024-01-05 13:30:00,2024-01-05 15:16:00,Machine C0,9,4845
4846,2024-02-06 14:30:00,2024-02-06 15:31:00,Machine C1,14,4846
4847,2024-03-07 15:30:00,2024-03-07 18:23:00,Machine C2,8,4847
4848,2024-04-08 10:30:00,2024-04-08 12:33:00,Machine C3,14,4848
4849,2024-05-09 11:30:00,2024-05-09 13:37:00,Machine C4,16,4849
4850,2024-06-10 12:30:00,2024-06-10 14:23:00,Machine C0,11,4850
4851,2024-07-11 13:30:00,2024-07-11 15:51:00,Machine C1,9,4851
4852,2024-08-12 14:30:00,2024-08-12 17:22:00,Machine C2,16,4852
4853,2024-09-13 15:30:00,2024-09-13 17:05:00,Machine C3,9,4853
4854,2024-10-14 10:30:00,2024-10-14 12:42:00,Machine C4,16,4854
4855,2024-11-15 11:30:00,2024-11-15 14:14:00,Machine C0,14,4855
4856,2024-12-16 12:30:00,2024-12-16 13:38:00,Machine C1,12,4856
4857,2024-01-17 13:30:00,2024-01-17 16:23:00,Machine C2,7,4857
4858,2024-02-18 14:30:00,2024-02-18 16:29:00,Machine C3,19,4858
4859,2024-03-19 15:30:00,2024-03-19 17:49:00,Machine C4,5,4859
4860,2024-04-20 10:30:00,2024-04-20 13:24:00,Machine C0,12,4860
4861,2024-05-21 11:30:00,2024-05-21 13:59:00,Machine C1,17,4861
4862,2024-06-22 12:30:00,2024-06-22 13:43:00,Machine C2,14,4862
4863,2024-07-23 13:30:00,2024-07-23 15:46:00,Machine C3,13,4863
4864,2024-08-24 14:30:00,2024-08-24 15:37:00,Machine C4,16,4864
4865,2024-09-25 15:30:00,2024-09-25 17:23:00,Machine C0,5,4865
4866,2024-10-26 10:30:00,2024-10-26 12:58:00,Machine C1,6,4866
4867,2024-11-27 11:30:00,2024-11-27 13:36:00,Machine C2,6,4867
4868,2024-12-28 12:30:00,2024-12-28 15:22:00,Machine C3,6,4868
4869,2024-01-01 13:30:00,2024-01-01 15:02:00,Machine C4,17,4869
4870,2024-02-02 14:30:00,2024-02-02 16:15:00,Machine C0,10,4870
4871,2024-03-03 15:30:00,2024-03-03 17:28:00,Machine C1,5,4871
4872,2024-04-04 10:30:00,2024-04-04 12:56:00,Machine C2,15,4872
4873,2024-05-05 11:30:00,2024-05-05 13:44:00,Machine C3,8,4873
4874,2024-06-06 12:30:00,2024-06-06 14:04:00,Machine C4,19,4874
4875,2024-07-07 13:30:00,2024-07-07 14:37:00,Machine C0,11,4875
4876,2024-08-08 14:30:00,2024-08-08 16:45:00,Machine C1,7,4876
4877,2024-09-09 15:30:00,2024-09-09 18:05:00,Machine C2,19,4877
4878,2024-10-10 10:30:00,2024-10-10 13:08:00,Machine C3,9,4878
4879,2024-11-11 11:30:00,2024-11-11 13:02:00,Machine C4,13,4879
4880,2024-12-12 12:30:00,2024-12-12 14:31:00,Machine C0,17,4880
4881,2024-01-13 13:30:00,2024-01-13 15:29:00,Machine C1,10,4881
4882,2024-02-14 14:30:00,2024-02-14 15:30:00,Machine C2,9,4882
4883,2024-03-15 15:30:00,2024-03-15 17:56:00,Machine C3,10,4883
4884,2024-04-16 10:30:00,2024-04-16 11:46:00,Machine C4,11,4884
4885,2024-05-17 11:30:00,2024-05-17 12:42:00,Machine C0,11,4885
4886,2024-06-18 12:30:00,2024-06-18 14:51:00,Machine C1,17,4886
4887,2024-07-19 13:30:00,2024-07-19 15:38:00,Machine C2,8,4887
4888,2024-08-20 14:30:00,2024-08-20 15:53:00,Machine C3,16,4888
4889,2024-09-21 15:30:00,2024-09-21 17:38:00,Machine C4,6,4889
4890,2024-10-22 10:30:00,2024-10-22 13:28:00,Machine C0,19,4890
4891,2024-11-23 11:30:00,2024-11-23 12:31:00,Machine C1,10,4891
4892,2024-12-24 12:30:00,2024-12-24 15:16:00,Machine C2,5,4892
4893,2024-01-25 13:30:00,2024-01-25 15:32:00,Machine C3,8,4893
4894,2024-02-26 14:30:00,2024-02-26 16:42:00,Machine C4,5,4894
4895,2024-03-27 15:30:00,2024-03-27 18:01:00,Machine C0,14,4895
4896,2024-04-28 10:30:00,2024-04-28 12:21:00,Machine C1,14,4896
4897,2024-05-01 11:30:00,2024-05-01 13:25:00,Machine C2,19,4897
4898,2024-06-02 12:30:00,2024-06-02 13:40:00,Machine C3,20,4898
4899,2024-07-03 13:30:00,2024-07-03 15:33:00,Machine C4,8,4899
4900,2024-08-04 14:30:00,2024-08-04 16:06:00,Machine C0,7,4900
4901,2024-09-05 15:30:00,2024-09-05 16:46:00,Machine C1,7,4901
4902,2024-10-06 10:30:00,2024-10-06 13:07:00,Machine C2,12,4902
4903,2024-11-07 11:30:00,2024-11-07 13:08:00,Machine C3,7,4903
4904,2024-12-08 12:30:00,2024-12-08 14:51:00,Machine C4,12,4904
4905,2024-01-09 13:30:00,2024-01-09 15:34:00,Machine C0,13,4905
4906,2024-02-10 14:30:00,2024-02-10 17:11:00,Machine C1,9,4906
4907,2024-03-11 15:30:00,2024-03-11 17:17:00,Machine C2,6,4907
4908,2024-04-12 10:30:00,2024-04-12 12:42:00,Machine C3,8,4908
4909,2024-05-13 11:30:00,2024-05-13 13:45:00,Machine C4,20,4909
4910,2024-06-14 12:30:00,2024-06-14 14:48:00,Machine C0,8,4910
4911,2024-07-15 13:30:00,2024-07-15 14:56:00,Machine C1,12,4911
4912,2024-08-16 14:30:00,2024-08-16 15:54:00,Machine C2,11,4912
4913,2024-09-17 15:30:00,2024-09-17 17:25:00,Machine C3,20,4913
4914,2024-10-18 10:30:00,2024-10-18 12:26:00,Machine C4,9,4914
4915,2024-11-19 11:30:00,2024-11-19 13:07:00,Machine C0,9,4915
4916,2024-12-20 12:30:00,2024-12-20 14:09:00,Machine C1,17,4916
4917,2024-01-21 13:30:00,2024-01-21 16:03:00,Machine C2,17,4917
4918,2024-02-22 14:30:00,2024-02-22 16:32:00,Machine C3,10,4918
4919,2024-03-23 15:30:00,2024-03-23 17:18:00,Machine C4,20,4919
4920,2024-04-24 10:30:00,2024-04-24 12:29:00,Machine C0,9,4920
4921,2024-05-25 11:30:00,2024-05-25 13:31:00,Machine C1,19,4921
4922,2024-06-26 12:30:00,2024-06-26 13:45:00,Machine C2,15,4922
4923,2024-07-27 13:30:00,2024-07-27 15:34:00,Machine C3,20,4923
4924,2024-08-28 14:30:00,2024-08-28 17:26:00,Machine C4,12,4924
4925,2024-09-01 15:30:00,2024-09-01 17:20:00,Machine C0,17,4925
4926,2024-10-02 10:30:00,2024-10-02 12:31:00,Machine C1,18,4926
4927,2024-11-03 11:30:00,2024-11-03 14:03:00,Machine C2,13,4927
4928,2024-12-04 12:30:00,2024-12-04 14:07:00,Machine C3,19,4928
4929,2024-01-05 13:30:00,2024-01-05 14:51:00,Machine C4,8,4929
4930,2024-02-06 14:30:00,2024-02-06 16:03:00,Machine C0,14,4930
4931,2024-03-07 15:30:00,2024-03-07 18:07:00,Machine C1,15,4931
4932,2024-04-08 10:30:00,2024-04-08 12:57:00,Machine C2,11,4932
4933,2024-05-09 11:30:00,2024-05-09 13:57:00,Machine C3,7,4933
4934,2024-06-10 12:30:00,2024-06-10 15:25:00,Machine C4,15,4934
4935,2024-07-11 13:30:00,2024-07-11 15:20:00,Machine C0,17,4935
4936,2024-08-12 14:30:00,2024-08-12 15:47:00,Machine C1,11,4936
4937,2024-09-13 15:30:00,2024-09-13 17:01:00,Machine C2,13,4937
4938,2024-10-14 10:30:00,2024-10-14 11:39:00,Machine C3,8,4938
4939,2024-11-15 11:30:00,2024-11-15 13:13:00,Machine C4,10,4939
4940,2024-12-16 12:30:00,2024-12-16 14:40:00,Machine C0,15,4940
4941,2024-01-17 13:30:00,2024-01-17 16:28:00,Machine C1,19,4941
4942,2024-02-18 14:30:00,2024-02-18 15:36:00,Machine C2,7,4942
4943,2024-03-19 15:30:00,2024-03-19 18:07:00,Machine C3,5,4943
4944,2024-04-20 10:30:00,2024-04-20 12:39:00,Machine C4,10,4944
4945,2024-05-21 11:30:00,2024-05-21 14:14:00,Machine C0,9,4945
4946,2024-06-22 12:30:00,2024-06-22 13:38:00,Machine C1,16,4946
4947,2024-07-23 13:30:00,2024-07-23 15:38:00,Machine C2,9,4947
4948,2024-08-24 14:30:00,2024-08-24 17:27:00,Machine C3,12,4948
4949,2024-09-25 15:30:00,2024-09-25 17:15:00,Machine C4,16,4949
4950,2024-10-26 10:30:00,2024-10-26 13:03:00,Machine C0,17,4950
4951,2024-11-27 11:30:00,2024-11-27 13:43:00,Machine C1,12,4951
4952,2024-12-28 12:30:00,2024-12-28 13:38:00,Machine C2,7,4952
4953,2024-01-01 13:30:00,2024-01-01 15:48:00,Machine C3,8,4953
4954,2024-02-02 14:30:00,2024-02-02 15:52:00,Machine C4,9,4954
4955,2024-03-03 15:30:00,2024-03-03 17:16:00,Machine C0,7,4955
4956,2024-04-04 10:30:00,2024-04-04 13:00:00,Machine C1,16,4956
4957,2024-05-05 11:30:00,2024-05-05 12:42:00,Machine C2,5,4957
4958,2024-06-06 12:30:00,2024-06-06 15:19:00,Machine C3,7,4958
4959,2024-07-07 13:30:00,2024-07-07 16:19:00,Machine C4,11,4959
4960,2024-08-08 14:30:00,2024-08-08 16:18:00,Machine C0,6,4960
4961,2024-09-09 15:30:00,2024-09-09 17:24:00,Machine C1,6,4961
4962,2024-10-10 10:30:00,2024-10-10 11:48:00,Machine C2,11,4962
4963,2024-11-11 11:30:00,2024-11-11 13:03:00,Machine C3,19,4963
4964,2024-12-12 12:30:00,2024-12-12 13:46:00,Machine C4,10,4964
4965,2024-01-13 13:30:00,2024-01-13 15:13:00,Machine C0,11,4965
4966,2024-02-14 14:30:00,2024-02-14 15:36:00,Machine C1,16,4966
4967,2024-03-15 15:30:00,2024-03-15 17:02:00,Machine C2,11,4967
4968,2024-04-16 10:30:00,2024-04-16 11:56:00,Machine C3,20,4968
4969,2024-05-17 11:30:00,2024-05-17 14:04:00,Machine C4,16,4969
4970,2024-06-18 12:30:00,2024-06-18 14:39:00,Machine C0,20,4970
4971,2024-07-19 13:30:00,2024-07-19 15:20:00,Machine C1,12,4971
4972,2024-08-20 14:30:00,2024-08-20 15:47:00,Machine C2,9,4972
4973,2024-09-21 15:30:00,2024-09-21 16:40:00,Machine C3,10,4973
4974,2024-10-22 10:30:00,2024-10-22 13:06:00,Machine C4,10,4974
4975,2024-11-23 11:30:00,2024-11-23 13:57:00,Machine C0,19,4975
