FillingID,F_DatumTijdStart,F_DatumTijdEind,F_Machine,BatchID
4220,2024-11-23 11:00:00,2024-11-23 13:07:00,Machine B0,4220
4221,2024-12-24 12:00:00,2024-12-24 14:29:00,Machine B1,4221
4222,2024-01-25 13:00:00,2024-01-25 15:03:00,Machine B2,4222
4223,2024-02-26 14:00:00,2024-02-26 16:40:00,Machine B3,4223
4224,2024-03-27 09:00:00,2024-03-27 11:47:00,Machine B4,4224
4225,2024-04-28 10:00:00,2024-04-28 12:12:00,Machine B0,4225
4226,2024-05-01 11:00:00,2024-05-01 13:09:00,Machine B1,4226
4227,2024-06-02 12:00:00,2024-06-02 14:13:00,Machine B2,4227
4228,2024-07-03 13:00:00,2024-07-03 15:08:00,Machine B3,4228
4229,2024-08-04 14:00:00,2024-08-04 15:03:00,Machine B4,4229
4230,2024-09-05 09:00:00,2024-09-05 11:17:00,Machine B0,4230
4231,2024-10-06 10:00:00,2024-10-06 12:17:00,Machine B1,4231
4232,2024-11-07 11:00:00,2024-11-07 12:07:00,Machine B2,4232
4233,2024-12-08 12:00:00,2024-12-08 13:51:00,Machine B3,4233
4234,2024-01-09 13:00:00,2024-01-09 15:38:00,Machine B4,4234
4235,2024-02-10 14:00:00,2024-02-10 16:55:00,Machine B0,4235
4236,2024-03-11 09:00:00,2024-03-11 10:57:00,Machine B1,4236
4237,2024-04-12 10:00:00,2024-04-12 12:06:00,Machine B2,4237
4238,2024-05-13 11:00:00,2024-05-13 12:31:00,Machine B3,4238
4239,2024-06-14 12:00:00,2024-06-14 14:47:00,Machine B4,4239
4240,2024-07-15 13:00:00,2024-07-15 15:02:00,Machine B0,4240
4241,2024-08-16 14:00:00,2024-08-16 15:43:00,Machine B1,4241
4242,2024-09-17 09:00:00,2024-09-17 12:00:00,Machine B2,4242
4243,2024-10-18 10:00:00,2024-10-18 11:38:00,Machine B3,4243
4244,2024-11-19 11:00:00,2024-11-19 13:26:00,Machine B4,4244
4245,2024-12-20 12:00:00,2024-12-20 13:31:00,Machine B0,4245
4246,2024-01-21 13:00:00,2024-01-21 15:09:00,Machine B1,4246
4247,2024-02-22 14:00:00,2024-02-22 16:19:00,Machine B2,4247
4248,2024-03-23 09:00:00,2024-03-23 11:59:00,Machine B3,4248
4249,2024-04-24 10:00:00,2024-04-24 11:42:00,Machine B4,4249
4250,2024-05-25 11:00:00,2024-05-25 13:54:00,Machine B0,4250
4251,2024-06-26 12:00:00,2024-06-26 13:33:00,Machine B1,4251
4252,2024-07-27 13:00:00,2024-07-27 14:52:00,Machine B2,4252
4253,2024-08-28 14:00:00,2024-08-28 15:43:00,Machine B3,4253
4254,2024-09-01 09:00:00,2024-09-01 10:14:00,Machine B4,4254
4255,2024-10-02 10:00:00,2024-10-02 12:26:00,Machine B0,4255
4256,2024-11-03 11:00:00,2024-11-03 12:03:00,Machine B1,4256
4257,2024-12-04 12:00:00,2024-12-04 13:16:00,Machine B2,4257
4258,2024-01-05 13:00:00,2024-01-05 14:44:00,Machine B3,4258
4259,2024-02-06 14:00:00,2024-02-06 16:59:00,Machine B4,4259
4260,2024-03-07 09:00:00,2024-03-07 10:50:00,Machine B0,4260
4261,2024-04-08 10:00:00,2024-04-08 11:09:00,Machine B1,4261
4262,2024-05-09 11:00:00,2024-05-09 12:18:00,Machine B2,4262
4263,2024-06-10 12:00:00,2024-06-10 13:48:00,Machine B3,4263
4264,2024-07-11 13:00:00,2024-07-11 15:52:00,Machine B4,4264
4265,2024-08-12 14:00:00,2024-08-12 15:36:00,Machine B0,4265
4266,2024-09-13 09:00:00,2024-09-13 10:31:00,Machine B1,4266
4267,2024-10-14 10:00:00,2024-10-14 11:11:00,Machine B2,4267
4268,2024-11-15 11:00:00,2024-11-15 13:53:00,Machine B3,4268
4269,2024-12-16 12:00:00,2024-12-16 14:24:00,Machine B4,4269
4270,2024-01-17 13:00:00,2024-01-17 14:50:00,Machine B0,4270
4271,2024-02-18 14:00:00,2024-02-18 15:11:00,Machine B1,4271
4272,2024-03-19 09:00:00,2024-03-19 11:55:00,Machine B2,4272
4273,2024-04-20 10:00:00,2024-04-20 11:46:00,Machine B3,4273
4274,2024-05-21 11:00:00,2024-05-21 12:43:00,Machine B4,4274
4275,2024-06-22 12:00:00,2024-06-22 13:25:00,Machine B0,4275
4276,2024-07-23 13:00:00,2024-07-23 14:34:00,Machine B1,4276
4277,2024-08-24 14:00:00,2024-08-24 16:30:00,Machine B2,4277
4278,2024-09-25 09:00:00,2024-09-25 10:14:00,Machine B3,4278
4279,2024-10-26 10:00:00,2024-10-26 11:45:00,Machine B4,4279
4280,2024-11-27 11:00:00,2024-11-27 12:38:00,Machine B0,4280
4281,2024-12-28 12:00:00,2024-12-28 13:11:00,Machine B1,4281
4282,2024-01-01 13:00:00,2024-01-01 15:37:00,Machine B2,4282
4283,2024-02-02 14:00:00,2024-02-02 15:46:00,Machine B3,4283
4284,2024-03-03 09:00:00,2024-03-03 10:15:00,Machine B4,4284
4285,2024-04-04 10:00:00,2024-04-04 11:40:00,Machine B0,4285
4286,2024-05-05 11:00:00,2024-05-05 12:34:00,Machine B1,4286
4287,2024-06-06 12:00:00,2024-06-06 13:52:00,Machine B2,4287
4288,2024-07-07 13:00:00,2024-07-07 15:07:00,Machine B3,4288
4289,2024-08-08 14:00:00,2024-08-08 15:48:00,Machine B4,4289
4290,2024-09-09 09:00:00,2024-09-09 10:58:00,Machine B0,4290
4291,2024-10-10 10:00:00,2024-10-10 12:08:00,Machine B1,4291
4292,2024-11-11 11:00:00,2024-11-11 13:19:00,Machine B2,4292
4293,2024-12-12 12:00:00,2024-12-12 13:27:00,Machine B3,4293
4294,2024-01-13 13:00:00,2024-01-13 15:39:00,Machine B4,4294
4295,2024-02-14 14:00:00,2024-02-14 16:54:00,Machine B0,4295
4296,2024-03-15 09:00:00,2024-03-15 10:58:00,Machine B1,4296
4297,2024-04-16 10:00:00,2024-04-16 12:36:00,Machine B2,4297
4298,2024-05-17 11:00:00,2024-05-17 12:54:00,Machine B3,4298
4299,2024-06-18 12:00:00,2024-06-18 14:19:00,Machine B4,4299
4300,2024-07-19 13:00:00,2024-07-19 15:58:00,Machine B0,4300
4301,2024-08-20 14:00:00,2024-08-20 16:21:00,Machine B1,4301
4302,2024-09-21 09:00:00,2024-09-21 11:00:00,Machine B2,4302
4303,2024-10-22 10:00:00,2024-10-22 12:59:00,Machine B3,4303
4304,2024-11-23 11:00:00,2024-11-23 13:11:00,Machine B4,4304
4305,2024-12-24 12:00:00,2024-12-24 13:44:00,Machine B0,4305
4306,2024-01-25 13:00:00,2024-01-25 15:20:00,Machine B1,4306
4307,2024-02-26 14:00:00,2024-02-26 15:03:00,Machine B2,4307
4308,2024-03-27 09:00:00,2024-03-27 10:55:00,Machine B3,4308
4309,2024-04-28 10:00:00,2024-04-28 11:27:00,Machine B4,4309
4310,2024-05-01 11:00:00,2024-05-01 13:02:00,Machine B0,4310
4311,2024-06-02 12:00:00,2024-06-02 13:02:00,Machine B1,4311
4312,2024-07-03 13:00:00,2024-07-03 15:50:00,Machine B2,4312
4313,2024-08-04 14:00:00,2024-08-04 15:45:00,Machine B3,4313
4314,2024-09-05 09:00:00,2024-09-05 11:15:00,Machine B4,4314
4315,2024-10-06 10:00:00,2024-10-06 11:31:00,Machine B0,4315
4316,2024-11-07 11:00:00,2024-11-07 13:26:00,Machine B1,4316
4317,2024-12-08 12:00:00,2024-12-08 14:39:00,Machine B2,4317
4318,2024-01-09 13:00:00,2024-01-09 15:19:00,Machine B3,4318
4319,2024-02-10 14:00:00,2024-02-10 15:42:00,Machine B4,4319
4320,2024-03-11 09:00:00,2024-03-11 10:06:00,Machine B0,4320
4321,2024-04-12 10:00:00,2024-04-12 12:28:00,Machine B1,4321
4322,2024-05-13 11:00:00,2024-05-13 12:38:00,Machine B2,4322
4323,2024-06-14 12:00:00,2024-06-14 14:19:00,Machine B3,4323
4324,2024-07-15 13:00:00,2024-07-15 14:14:00,Machine B4,4324
4325,2024-08-16 14:00:00,2024-08-16 15:07:00,Machine B0,4325
4326,2024-09-17 09:00:00,2024-09-17 10:41:00,Machine B1,4326
4327,2024-10-18 10:00:00,2024-10-18 12:24:00,Machine B2,4327
4328,2024-11-19 11:00:00,2024-11-19 12:58:00,Machine B3,4328
4329,2024-12-20 12:00:00,2024-12-20 14:44:00,Machine B4,4329
4330,2024-01-21 13:00:00,2024-01-21 14:24:00,Machine B0,4330
4331,2024-02-22 14:00:00,2024-02-22 15:18:00,Machine B1,4331
4332,2024-03-23 09:00:00,2024-03-23 10:34:00,Machine B2,4332
4333,2024-04-24 10:00:00,2024-04-24 11:25:00,Machine B3,4333
4334,2024-05-25 11:00:00,2024-05-25 12:05:00,Machine B4,4334
4335,2024-06-26 12:00:00,2024-06-26 13:13:00,Machine B0,4335
4336,2024-07-27 13:00:00,2024-07-27 14:05:00,Machine B1,4336
4337,2024-08-28 14:00:00,2024-08-28 15:57:00,Machine B2,4337
4338,2024-09-01 09:00:00,2024-09-01 10:00:00,Machine B3,4338
4339,2024-10-02 10:00:00,2024-10-02 12:32:00,Machine B4,4339
4340,2024-11-03 11:00:00,2024-11-03 12:07:00,Machine B0,4340
4341,2024-12-04 12:00:00,2024-12-04 13:59:00,Machine B1,4341
4342,2024-01-05 13:00:00,2024-01-05 15:58:00,Machine B2,4342
4343,2024-02-06 14:00:00,2024-02-06 16:49:00,Machine B3,4343
4344,2024-03-07 09:00:00,2024-03-07 11:13:00,Machine B4,4344
4345,2024-04-08 10:00:00,2024-04-08 11:39:00,Machine B0,4345
4346,2024-05-09 11:00:00,2024-05-09 13:21:00,Machine B1,4346
4347,2024-06-10 12:00:00,2024-06-10 14:16:00,Machine B2,4347
4348,2024-07-11 13:00:00,2024-07-11 15:05:00,Machine B3,4348
4349,2024-08-12 14:00:00,2024-08-12 16:25:00,Machine B4,4349
4350,2024-09-13 09:00:00,2024-09-13 10:19:00,Machine B0,4350
4351,2024-10-14 10:00:00,2024-10-14 12:15:00,Machine B1,4351
4352,2024-11-15 11:00:00,2024-11-15 12:39:00,Machine B2,4352
4353,2024-12-16 12:00:00,2024-12-16 13:46:00,Machine B3,4353
4354,2024-01-17 13:00:00,2024-01-17 15:49:00,Machine B4,4354
4355,2024-02-18 14:00:00,2024-02-18 16:35:00,Machine B0,4355
4356,2024-03-19 09:00:00,2024-03-19 10:22:00,Machine B1,4356
4357,2024-04-20 10:00:00,2024-04-20 11:23:00,Machine B2,4357
4358,2024-05-21 11:00:00,2024-05-21 12:17:00,Machine B3,4358
4359,2024-06-22 12:00:00,2024-06-22 14:35:00,Machine B4,4359
4360,2024-07-23 13:00:00,2024-07-23 14:22:00,Machine B0,4360
4361,2024-08-24 14:00:00,2024-08-24 16:21:00,Machine B1,4361
4362,2024-09-25 09:00:00,2024-09-25 10:50:00,Machine B2,4362
4363,2024-10-26 10:00:00,2024-10-26 11:18:00,Machine B3,4363
4364,2024-11-27 11:00:00,2024-11-27 13:23:00,Machine B4,4364
4365,2024-12-28 12:00:00,2024-12-28 15:00:00,Machine B0,4365
4366,2024-01-01 13:00:00,2024-01-01 14:27:00,Machine B1,4366
4367,2024-02-02 14:00:00,2024-02-02 16:27:00,Machine B2,4367
4368,2024-03-03 09:00:00,2024-03-03 10:07:00,Machine B3,4368
4369,2024-04-04 10:00:00,2024-04-04 11:46:00,Machine B4,4369
4370,2024-05-05 11:00:00,2024-05-05 13:34:00,Machine B0,4370
4371,2024-06-06 12:00:00,2024-06-06 13:35:00,Machine B1,4371
4372,2024-07-07 13:00:00,2024-07-07 15:17:00,Machine B2,4372
4373,2024-08-08 14:00:00,2024-08-08 16:13:00,Machine B3,4373
4374,2024-09-09 09:00:00,2024-09-09 10:00:00,Machine B4,4374
4375,2024-10-10 10:00:00,2024-10-10 12:49:00,Machine B0,4375
4376,2024-11-11 11:00:00,2024-11-11 13:02:00,Machine B1,4376
4377,2024-12-12 12:00:00,2024-12-12 13:02:00,Machine B2,4377
4378,2024-01-13 13:00:00,2024-01-13 14:39:00,Machine B3,4378
4379,2024-02-14 14:00:00,2024-02-14 15:08:00,Machine B4,4379
4380,2024-03-15 09:00:00,2024-03-15 11:52:00,Machine B0,4380
4381,2024-04-16 10:00:00,2024-04-16 11:51:00,Machine B1,4381
4382,2024-05-17 11:00:00,2024-05-17 13:23:00,Machine B2,4382
4383,2024-06-18 12:00:00,2024-06-18 13:11:00,Machine B3,4383
4384,2024-07-19 13:00:00,2024-07-19 15:20:00,Machine B4,4384
4385,2024-08-20 14:00:00,2024-08-20 15:39:00,Machine B0,4385
4386,2024-09-21 09:00:00,2024-09-21 11:15:00,Machine B1,4386
4387,2024-10-22 10:00:00,2024-10-22 12:43:00,Machine B2,4387
4388,2024-11-23 11:00:00,2024-11-23 12:52:00,Machine B3,4388
4389,2024-12-24 12:00:00,2024-12-24 14:27:00,Machine B4,4389
4390,2024-01-25 13:00:00,2024-01-25 15:33:00,Machine B0,4390
4391,2024-02-26 14:00:00,2024-02-26 17:00:00,Machine B1,4391
4392,2024-03-27 09:00:00,2024-03-27 11:57:00,Machine B2,4392
4393,2024-04-28 10:00:00,2024-04-28 11:53:00,Machine B3,4393
4394,2024-05-01 11:00:00,2024-05-01 12:18:00,Machine B4,4394
4395,2024-06-02 12:00:00,2024-06-02 14:05:00,Machine B0,4395
4396,2024-07-03 13:00:00,2024-07-03 15:23:00,Machine B1,4396
4397,2024-08-04 14:00:00,2024-08-04 16:31:00,Machine B2,4397
4398,2024-09-05 09:00:00,2024-09-05 10:37:00,Machine B3,4398
4399,2024-10-06 10:00:00,2024-10-06 12:44:00,Machine B4,4399
4400,2024-11-07 11:00:00,2024-11-07 12:29:00,Machine B0,4400
4401,2024-12-08 12:00:00,2024-12-08 13:28:00,Machine B1,4401
4402,2024-01-09 13:00:00,2024-01-09 14:54:00,Machine B2,4402
4403,2024-02-10 14:00:00,2024-02-10 15:59:00,Machine B3,4403
4404,2024-03-11 09:00:00,2024-03-11 10:26:00,Machine B4,4404
4405,2024-04-12 10:00:00,2024-04-12 11:41:00,Machine B0,4405
4406,2024-05-13 11:00:00,2024-05-13 12:25:00,Machine B1,4406
4407,2024-06-14 12:00:00,2024-06-14 14:28:00,Machine B2,4407
4408,2024-07-15 13:00:00,2024-07-15 15:41:00,Machine B3,4408
4409,2024-08-16 14:00:00,2024-08-16 16:42:00,Machine B4,4409
4410,2024-09-17 09:00:00,2024-09-17 10:22:00,Machine B0,4410
4411,2024-10-18 10:00:00,2024-10-18 12:28:00,Machine B1,4411
4412,2024-11-19 11:00:00,2024-11-19 13:37:00,Machine B2,4412
4413,2024-12-20 12:00:00,2024-12-20 14:36:00,Machine B3,4413
4414,2024-01-21 13:00:00,2024-01-21 15:12:00,Machine B4,4414
4415,2024-02-22 14:00:00,2024-02-22 15:50:00,Machine B0,4415
4416,2024-03-23 09:00:00,2024-03-23 11:23:00,Machine B1,4416
4417,2024-04-24 10:00:00,2024-04-24 11:11:00,Machine B2,4417
4418,2024-05-25 11:00:00,2024-05-25 13:32:00,Machine B3,4418
4419,2024-06-26 12:00:00,2024-06-26 13:47:00,Machine B4,4419
4420,2024-07-27 13:00:00,2024-07-27 14:14:00,Machine B0,4420
4421,2024-08-28 14:00:00,2024-08-28 16:12:00,Machine B1,4421
4422,2024-09-01 09:00:00,2024-09-01 11:08:00,Machine B2,4422
4423,2024-10-02 10:00:00,2024-10-02 12:47:00,Machine B3,4423
4424,2024-11-03 11:00:00,2024-11-03 12:56:00,Machine B4,4424
4425,2024-12-04 12:00:00,2024-12-04 13:46:00,Machine B0,4425
4426,2024-01-05 13:00:00,2024-01-05 14:08:00,Machine B1,4426
4427,2024-02-06 14:00:00,2024-02-06 15:02:00,Machine B2,4427
4428,2024-03-07 09:00:00,2024-03-07 10:06:00,Machine B3,4428
4429,2024-04-08 10:00:00,2024-04-08 12:29:00,Machine B4,4429
4430,2024-05-09 11:00:00,2024-05-09 12:54:00,Machine B0,4430
4431,2024-06-10 12:00:00,2024-06-10 13:23:00,Machine B1,4431
4432,2024-07-11 13:00:00,2024-07-11 15:41:00,Machine B2,4432
4433,2024-08-12 14:00:00,2024-08-12 15:10:00,Machine B3,4433
4434,2024-09-13 09:00:00,2024-09-13 11:23:00,Machine B4,4434
4435,2024-10-14 10:00:00,2024-10-14 11:28:00,Machine B0,4435
4436,2024-11-15 11:00:00,2024-11-15 12:43:00,Machine B1,4436
4437,2024-12-16 12:00:00,2024-12-16 13:30:00,Machine B2,4437
4438,2024-01-17 13:00:00,2024-01-17 15:18:00,Machine B3,4438
4439,2024-02-18 14:00:00,2024-02-18 15:08:00,Machine B4,4439
4440,2024-03-19 09:00:00,2024-03-19 10:06:00,Machine B0,4440
4441,2024-04-20 10:00:00,2024-04-20 11:29:00,Machine B1,4441
4442,2024-05-21 11:00:00,2024-05-21 12:45:00,Machine B2,4442
4443,2024-06-22 12:00:00,2024-06-22 14:42:00,Machine B3,4443
4444,2024-07-23 13:00:00,2024-07-23 14:07:00,Machine B4,4444
4445,2024-08-24 14:00:00,2024-08-24 15:05:00,Machine B0,4445
4446,2024-09-25 09:00:00,2024-09-25 10:54:00,Machine B1,4446
4447,2024-10-26 10:00:00,2024-10-26 12:46:00,Machine B2,4447
4448,2024-11-27 11:00:00,2024-11-27 12:58:00,Machine B3,4448
4449,2024-12-28 12:00:00,2024-12-28 13:05:00,Machine B4,4449
4450,2024-01-01 13:00:00,2024-01-01 14:45:00,Machine B0,4450
4451,2024-02-02 14:00:00,2024-02-02 15:58:00,Machine B1,4451
4452,2024-03-03 09:00:00,2024-03-03 11:33:00,Machine B2,4452
4453,2024-04-04 10:00:00,2024-04-04 12:42:00,Machine B3,4453
4454,2024-05-05 11:00:00,2024-05-05 13:24:00,Machine B4,4454
4455,2024-06-06 12:00:00,2024-06-06 13:43:00,Machine B0,4455
4456,2024-07-07 13:00:00,2024-07-07 14:27:00,Machine B1,4456
4457,2024-08-08 14:00:00,2024-08-08 15:11:00,Machine B2,4457
4458,2024-09-09 09:00:00,2024-09-09 10:39:00,Machine B3,4458
4459,2024-10-10 10:00:00,2024-10-10 12:10:00,Machine B4,4459
4460,2024-11-11 11:00:00,2024-11-11 12:12:00,Machine B0,4460
4461,2024-12-12 12:00:00,2024-12-12 13:08:00,Machine B1,4461
4462,2024-01-13 13:00:00,2024-01-13 14:47:00,Machine B2,4462
4463,2024-02-14 14:00:00,2024-02-14 16:28:00,Machine B3,4463
4464,2024-03-15 09:00:00,2024-03-15 10:16:00,Machine B4,4464
4465,2024-04-16 10:00:00,2024-04-16 12:16:00,Machine B0,4465
4466,2024-05-17 11:00:00,2024-05-17 12:21:00,Machine B1,4466
4467,2024-06-18 12:00:00,2024-06-18 13:32:00,Machine B2,4467
4468,2024-07-19 13:00:00,2024-07-19 14:15:00,Machine B3,4468
4469,2024-08-20 14:00:00,2024-08-20 16:56:00,Machine B4,4469
4470,2024-09-21 09:00:00,2024-09-21 10:09:00,Machine B0,4470
4471,2024-10-22 10:00:00,2024-10-22 11:40:00,Machine B1,4471
4472,2024-11-23 11:00:00,2024-11-23 12:41:00,Machine B2,4472
4473,2024-12-24 12:00:00,2024-12-24 14:33:00,Machine B3,4473
4474,2024-01-25 13:00:00,2024-01-25 14:20:00,Machine B4,4474
4475,2024-02-26 14:00:00,2024-02-26 15:14:00,Machine B0,4475
4476,2024-03-27 09:00:00,2024-03-27 11:56:00,Machine B1,4476
4477,2024-04-28 10:00:00,2024-04-28 12:16:00,Machine B2,4477
4478,2024-05-01 11:00:00,2024-05-01 12:52:00,Machine B3,4478
4479,2024-06-02 12:00:00,2024-06-02 13:55:00,Machine B4,4479
4480,2024-07-03 13:00:00,2024-07-03 15:36:00,Machine B0,4480
4481,2024-08-04 14:00:00,2024-08-04 16:41:00,Machine B1,4481
4482,2024-09-05 09:00:00,2024-09-05 10:26:00,Machine B2,4482
4483,2024-10-06 10:00:00,2024-10-06 11:58:00,Machine B3,4483
4484,2024-11-07 11:00:00,2024-11-07 12:05:00,Machine B4,4484
4485,2024-12-08 12:00:00,2024-12-08 13:11:00,Machine B0,4485
4486,2024-01-09 13:00:00,2024-01-09 14:47:00,Machine B1,4486
4487,2024-02-10 14:00:00,2024-02-10 15:58:00,Machine B2,4487
4488,2024-03-11 09:00:00,2024-03-11 11:58:00,Machine B3,4488
4489,2024-04-12 10:00:00,2024-04-12 12:42:00,Machine B4,4489
4490,2024-05-13 11:00:00,2024-05-13 12:56:00,Machine B0,4490
4491,2024-06-14 12:00:00,2024-06-14 14:57:00,Machine B1,4491
4492,2024-07-15 13:00:00,2024-07-15 15:16:00,Machine B2,4492
4493,2024-08-16 14:00:00,2024-08-16 16:55:00,Machine B3,4493
4494,2024-09-17 09:00:00,2024-09-17 10:37:00,Machine B4,4494
4495,2024-10-18 10:00:00,2024-10-18 11:49:00,Machine B0,4495
4496,2024-11-19 11:00:00,2024-11-19 13:43:00,Machine B1,4496
4497,2024-12-20 12:00:00,2024-12-20 13:56:00,Machine B2,4497
4498,2024-01-21 13:00:00,2024-01-21 14:43:00,Machine B3,4498
4499,2024-02-22 14:00:00,2024-02-22 16:18:00,Machine B4,4499
4500,2024-03-23 09:00:00,2024-03-23 10:49:00,Machine B0,4500
4501,2024-04-24 10:00:00,2024-04-24 11:39:00,Machine B1,4501
4502,2024-05-25 11:00:00,2024-05-25 12:02:00,Machine B2,4502
4503,2024-06-26 12:00:00,2024-06-26 14:46:00,Machine B3,4503
4504,2024-07-27 13:00:00,2024-07-27 15:14:00,Machine B4,4504
4505,2024-08-28 14:00:00,2024-08-28 16:28:00,Machine B0,4505
4506,2024-09-01 09:00:00,2024-09-01 10:58:00,Machine B1,4506
4507,2024-10-02 10:00:00,2024-10-02 11:28:00,Machine B2,4507
4508,2024-11-03 11:00:00,2024-11-03 13:58:00,Machine B3,4508
4509,2024-12-04 12:00:00,2024-12-04 14:46:00,Machine B4,4509
4510,2024-01-05 13:00:00,2024-01-05 14:05:00,Machine B0,4510
4511,2024-02-06 14:00:00,2024-02-06 15:51:00,Machine B1,4511
4512,2024-03-07 09:00:00,2024-03-07 10:35:00,Machine B2,4512
4513,2024-04-08 10:00:00,2024-04-08 11:16:00,Machine B3,4513
4514,2024-05-09 11:00:00,2024-05-09 13:46:00,Machine B4,4514
4515,2024-06-10 12:00:00,2024-06-10 13:49:00,Machine B0,4515
4516,2024-07-11 13:00:00,2024-07-11 14:05:00,Machine B1,4516
4517,2024-08-12 14:00:00,2024-08-12 16:05:00,Machine B2,4517
4518,2024-09-13 09:00:00,2024-09-13 10:05:00,Machine B3,4518
4519,2024-10-14 10:00:00,2024-10-14 12:40:00,Machine B4,4519
4520,2024-11-15 11:00:00,2024-11-15 12:28:00,Machine B0,4520
4521,2024-12-16 12:00:00,2024-12-16 15:00:00,Machine B1,4521
4522,2024-01-17 13:00:00,2024-01-17 14:08:00,Machine B2,4522
4523,2024-02-18 14:00:00,2024-02-18 15:17:00,Machine B3,4523
4524,2024-03-19 09:00:00,2024-03-19 10:24:00,Machine B4,4524
4525,2024-04-20 10:00:00,2024-04-20 11:08:00,Machine B0,4525
4526,2024-05-21 11:00:00,2024-05-21 13:36:00,Machine B1,4526
4527,2024-06-22 12:00:00,2024-06-22 14:47:00,Machine B2,4527
4528,2024-07-23 13:00:00,2024-07-23 14:56:00,Machine B3,4528
4529,2024-08-24 14:00:00,2024-08-24 15:30:00,Machine B4,4529
4530,2024-09-25 09:00:00,2024-09-25 10:22:00,Machine B0,4530
4531,2024-10-26 10:00:00,2024-10-26 11:29:00,Machine B1,4531
4532,2024-11-27 11:00:00,2024-11-27 13:35:00,Machine B2,4532
4533,2024-12-28 12:00:00,2024-12-28 13:03:00,Machine B3,4533
4534,2024-01-01 13:00:00,2024-01-01 15:05:00,Machine B4,4534
4535,2024-02-02 14:00:00,2024-02-02 16:09:00,Machine B0,4535
4536,2024-03-03 09:00:00,2024-03-03 10:31:00,Machine B1,4536
4537,2024-04-04 10:00:00,2024-04-04 11:42:00,Machine B2,4537
4538,2024-05-05 11:00:00,2024-05-05 12:11:00,Machine B3,4538
4539,2024-06-06 12:00:00,2024-06-06 14:10:00,Machine B4,4539
4540,2024-07-07 13:00:00,2024-07-07 15:50:00,Machine B0,4540
4541,2024-08-08 14:00:00,2024-08-08 16:10:00,Machine B1,4541
4542,2024-09-09 09:00:00,2024-09-09 10:18:00,Machine B2,4542
4543,2024-10-10 10:00:00,2024-10-10 12:53:00,Machine B3,4543
4544,2024-11-11 11:00:00,2024-11-11 13:58:00,Machine B4,4544
4545,2024-12-12 12:00:00,2024-12-12 14:11:00,Machine B0,4545
4546,2024-01-13 13:00:00,2024-01-13 14:52:00,Machine B1,4546
4547,2024-02-14 14:00:00,2024-02-14 16:00:00,Machine B2,4547
4548,2024-03-15 09:00:00,2024-03-15 11:38:00,Machine B3,4548
4549,2024-04-16 10:00:00,2024-04-16 11:17:00,Machine B4,4549
4550,2024-05-17 11:00:00,2024-05-17 13:19:00,Machine B0,4550
4551,2024-06-18 12:00:00,2024-06-18 14:12:00,Machine B1,4551
4552,2024-07-19 13:00:00,2024-07-19 14:45:00,Machine B2,4552
4553,2024-08-20 14:00:00,2024-08-20 15:31:00,Machine B3,4553
4554,2024-09-21 09:00:00,2024-09-21 11:06:00,Machine B4,4554
4555,2024-10-22 10:00:00,2024-10-22 12:40:00,Machine B0,4555
4556,2024-11-23 11:00:00,2024-11-23 13:55:00,Machine B1,4556
4557,2024-12-24 12:00:00,2024-12-24 14:34:00,Machine B2,4557
4558,2024-01-25 13:00:00,2024-01-25 15:37:00,Machine B3,4558
4559,2024-02-26 14:00:00,2024-02-26 15:58:00,Machine B4,4559
4560,2024-03-27 09:00:00,2024-03-27 11:02:00,Machine B0,4560
4561,2024-04-28 10:00:00,2024-04-28 12:06:00,Machine B1,4561
4562,2024-05-01 11:00:00,2024-05-01 13:20:00,Machine B2,4562
4563,2024-06-02 12:00:00,2024-06-02 14:26:00,Machine B3,4563
4564,2024-07-03 13:00:00,2024-07-03 14:04:00,Machine B4,4564
4565,2024-08-04 14:00:00,2024-08-04 16:26:00,Machine B0,4565
4566,2024-09-05 09:00:00,2024-09-05 10:17:00,Machine B1,4566
4567,2024-10-06 10:00:00,2024-10-06 11:21:00,Machine B2,4567
4568,2024-11-07 11:00:00,2024-11-07 12:06:00,Machine B3,4568
4569,2024-12-08 12:00:00,2024-12-08 13:18:00,Machine B4,4569
4570,2024-01-09 13:00:00,2024-01-09 15:19:00,Machine B0,4570
4571,2024-02-10 14:00:00,2024-02-10 16:25:00,Machine B1,4571
4572,2024-03-11 09:00:00,2024-03-11 10:39:00,Machine B2,4572
4573,2024-04-12 10:00:00,2024-04-12 11:19:00,Machine B3,4573
4574,2024-05-13 11:00:00,2024-05-13 13:44:00,Machine B4,4574
4575,2024-06-14 12:00:00,2024-06-14 14:17:00,Machine B0,4575
4576,2024-07-15 13:00:00,2024-07-15 15:54:00,Machine B1,4576
4577,2024-08-16 14:00:00,2024-08-16 15:36:00,Machine B2,4577
4578,2024-09-17 09:00:00,2024-09-17 11:22:00,Machine B3,4578
4579,2024-10-18 10:00:00,2024-10-18 12:45:00,Machine B4,4579
4580,2024-11-19 11:00:00,2024-11-19 12:42:00,Machine B0,4580
4581,2024-12-20 12:00:00,2024-12-20 14:38:00,Machine B1,4581
4582,2024-01-21 13:00:00,2024-01-21 15:19:00,Machine B2,4582
4583,2024-02-22 14:00:00,2024-02-22 15:25:00,Machine B3,4583
4584,2024-03-23 09:00:00,2024-03-23 10:31:00,Machine B4,4584
4585,2024-04-24 10:00:00,2024-04-24 11:15:00,Machine B0,4585
4586,2024-05-25 11:00:00,2024-05-25 12:14:00,Machine B1,4586
